date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2018/7/1,13:45,820.08,765.44,35.79,29.03,876,33.200001,13.25027
2018/7/1,14:00,810.24,755.62,35.9,28.94,836,33.599998,12.77963
2018/7/1,14:15,784.95,730.91,36,28.94,778,33.799999,11.90644
2018/7/1,14:30,755.61,702.75,36.09,29,787,33.900002,10.75798
2018/7/1,14:45,687.67,638.19,36.15,29.12,745,34.299999,11.13537
2018/7/1,15:00,591.04,547.61,36.22,29.17,713,33.900002,10.93854
2018/7/1,15:15,463.16,427.9,36.27,28.94,643,33.799999,9.970629
2018/7/1,15:30,363.54,335.11,36.32,28.55,591,33.700001,9.309077
2018/7/1,15:45,303.85,279.02,36.3,28.42,566,33.900002,8.675646
2018/7/1,16:00,300.03,274.7,36.27,28.49,525,33.900002,8.002254
2018/7/1,16:15,319.23,290.76,36.19,28.8,466,34.599998,7.133506
2018/7/1,16:30,356.01,322.95,36.1,29.34,418,33.799999,6.03388
2018/7/1,16:45,365.17,328.86,35.93,30.1,333,33.599998,4.861736
2018/7/1,17:00,361.05,323.27,35.75,30.76,304,33.799999,4.405902
2018/7/1,17:15,323.01,286.21,35.52,31.28,255,33.5,3.528273
2018/7/1,17:30,296.04,260.08,35.31,31.72,189,33.599998,2.511527
2018/7/1,17:45,254.87,220.35,35.01,32.39,154,33.400002,1.983174
2018/7/1,18:00,229.24,195.49,34.69,33.17,127,33,1.565819
2018/7/1,18:15,183.52,152.27,34.32,34.08,42,32.5,0.472114
2018/7/1,18:30,151.88,122.87,33.98,35.09,61,32.5,0.848029
2018/7/1,18:45,103.97,79.47,33.53,36.66,38,32.099998,0.469154
2018/7/1,19:00,73.73,52.99,33.04,38.75,23,31.700001,0.261957
2018/7/1,19:15,33.11,19.77,32.46,41.25,9,31.299999,0.072519
2018/7/1,19:30,11.41,4.8,31.92,43.71,0,30.799999,0
2018/7/1,19:45,0,0,31.41,46.27,0,30.299999,0
2018/7/1,20:00,0,0,30.96,48.89,0,29.9,0
2018/7/1,20:15,0,0,30.54,51.24,0,29.6,0
2018/7/1,20:30,0,0,30.18,53.01,0,29.200001,0
2018/7/1,20:45,0,0,29.88,54.31,0,29,0
2018/7/1,21:00,0,0,29.65,55.47,0,28.9,0
2018/7/1,21:15,0,0,29.44,56.67,0,28.5,0
2018/7/1,21:30,0,0,29.25,57.85,0,28.299999,0
2018/7/1,21:45,0,0,29.06,58.82,0,27.9,0
2018/7/1,22:00,0,0,28.86,59.51,0,27.4,0
2018/7/1,22:15,0,0,28.66,60.02,0,27.1,0
2018/7/1,22:30,0,0,28.46,60.42,0,26.700001,0
2018/7/1,22:45,0,0,28.26,60.82,0,26.4,0
2018/7/1,23:00,0,0,28.04,61.5,0,26.1,0
2018/7/1,23:15,0,0,27.8,62.71,0,26,0
2018/7/1,23:30,0,0,27.55,64.66,0,25.700001,0
2018/7/1,23:45,0,0,27.32,67.31,0,25.4,0
2018/7/2,0:00,0,0,27.08,65.66,0,25.200001,0
2018/7/2,0:15,0,0,26.9,66.41,0,25,0
2018/7/2,0:30,0,0,26.76,66.94,0,24.799999,0
2018/7/2,0:45,0,0,26.6,67.55,0,24.6,0
2018/7/2,1:00,0,0,26.46,68.05,0,24.6,0
2018/7/2,1:15,0,0,26.32,68.62,0,24.4,0
2018/7/2,1:30,0,0,26.16,69.26,0,24.299999,0
2018/7/2,1:45,0,0,26.03,69.8,0,24.200001,0
2018/7/2,2:00,0,0,25.9,70.27,0,24,0
2018/7/2,2:15,0,0,25.8,70.52,0,23.9,0
2018/7/2,2:30,0,0,25.7,70.7,0,23.9,0
2018/7/2,2:45,0,0,25.56,70.95,0,23.799999,0
2018/7/2,3:00,0,0,25.4,71.29,0,23.6,0
2018/7/2,3:15,0,0,25.21,71.82,0,23.700001,0
2018/7/2,3:30,0,0,25.02,72.37,0,23.700001,0
2018/7/2,3:45,0,0,24.84,72.95,0,23.6,0
2018/7/2,4:00,0,0,24.64,73.63,0,23.6,0
2018/7/2,4:15,0,0,24.42,74.37,0,23.5,0
2018/7/2,4:30,0,0,24.24,74.91,0,23.5,0
2018/7/2,4:45,0,0,24.1,75.28,0,23.299999,0
2018/7/2,5:00,0,0,23.96,75.63,0,23.200001,0
2018/7/2,5:15,15.62,7.39,23.95,75.59,12,23.200001,0.091759
2018/7/2,5:30,37.92,23.55,24.14,74.8,27,23.200001,0.287116
2018/7/2,5:45,77.04,56.21,24.58,73.05,47,23.299999,0.597912
2018/7/2,6:00,103.25,79.67,24.98,71.7,75,23.5,1.090746
2018/7/2,6:15,143.69,116.9,25.38,70.56,91,23.799999,1.327542
2018/7/2,6:30,169.66,141.37,25.73,69.91,160,24,2.391649
2018/7/2,6:45,214.03,183.08,26.14,68.89,194,24.700001,2.735004
2018/7/2,7:00,250.11,216.76,26.6,67.85,211,25,2.804563
2018/7/2,7:15,309.07,272.06,26.91,67.3,254,25.4,3.548993
2018/7/2,7:30,354.5,314.64,27.3,66.05,277,25.9,4.620499
2018/7/2,7:45,413.72,370.95,27.81,64.42,294,26.1,4.371862
2018/7/2,8:00,451.25,406.84,28.35,62.5,298,26.9,5.347169
2018/7/2,8:15,501.75,455.57,28.8,60.55,451,27.799999,6.82715
2018/7/2,8:30,533.93,486.72,29.19,59.4,395,28.200001,6.306197
2018/7/2,8:45,580.32,531.69,29.64,58.19,574,28.700001,8.166533
2018/7/2,9:00,609.95,560.45,30.15,55.1,425,29.299999,5.916962
2018/7/2,9:15,652.06,601.39,30.58,52.8,653,29.5,8.111773
2018/7/2,9:30,677.15,625.89,30.95,51.67,284,28.9,5.341249
2018/7/2,9:45,708.01,656.25,31.37,49.7,342,29.700001,5.26429
2018/7/2,10:00,715.12,663.9,31.76,47.2,328,29.200001,6.81975
2018/7/2,10:15,717.99,667.93,32.12,45.49,815,30,11.11465
2018/7/2,10:30,693.5,645.89,32.48,43.44,866,31.5,12.25128
2018/7/2,10:45,653.43,609.44,32.78,42.67,865,30.799999,9.917349
2018/7/2,11:00,590.14,550.85,33.11,41.22,743,31.700001,9.938068
2018/7/2,11:15,540.66,505.15,33.42,39.62,603,31,11.80432
2018/7/2,11:30,519.6,485.72,33.65,39.15,375,31.9,6.300277
2018/7/2,11:45,524.65,490.72,33.89,38.78,436,31.6,7.192705
2018/7/2,12:00,518.64,485.22,34.13,38.38,818,32.400002,11.12205
2018/7/2,12:15,482.68,451.66,34.39,37.32,369,31.6,5.353089
2018/7/2,12:30,427.71,400.22,34.7,35.14,381,32.099998,5.546967
2018/7/2,12:45,384.14,359.36,34.9,34.32,825,33.099998,11.00809
2018/7/2,13:00,370.01,346.06,35.08,33.89,879,32.5,12.68935
2018/7/2,13:15,376.81,352.17,35.23,33.58,867,32.599998,12.47624
2018/7/2,13:30,394.3,368.36,35.38,33.26,884,33.200001,12.66271
2018/7/2,13:45,409.04,381.75,35.5,33,372,32.5,10.22962
2018/7/2,14:00,425.49,396.77,35.63,32.78,384,33.099998,6.347636
2018/7/2,14:15,435.29,405.3,35.73,32.64,505,33.5,7.420622
2018/7/2,14:30,437.58,406.94,35.83,32.55,287,32.900002,5.160692
2018/7/2,14:45,406.12,376.88,35.9,32.52,230,32.700001,4.127666
2018/7/2,15:00,355.39,329.26,36.02,31.77,321,32.599998,6.760551
2018/7/2,15:15,297.71,275.03,36.07,31.29,261,32.900002,5.567687
2018/7/2,15:30,263.93,243.28,36.12,30.99,291,33,5.333849
2018/7/2,15:45,240.11,220.49,36.13,30.65,494,33.5,7.395463
2018/7/2,16:00,227.46,208.26,36.14,30.46,411,33.400002,6.591833
2018/7/2,16:15,208.84,190.21,36.11,30.37,242,33.5,4.663418
2018/7/2,16:30,195.85,177.65,36.09,30.33,254,33.299999,4.777377
2018/7/2,16:45,175.91,158.36,36.01,30.43,302,33.799999,4.509501
2018/7/2,17:00,162.4,145.37,35.94,30.47,166,33.799999,2.726124
2018/7/2,17:15,138.66,122.67,35.78,30.58,149,33.099998,2.456768
2018/7/2,17:30,124.86,108.98,35.66,30.69,95,33.599998,1.577659
2018/7/2,17:45,94.36,80.69,35.36,31.37,141,33.200001,2.25697
2018/7/2,18:00,82.23,69.84,35.02,32.49,95,33.099998,1.212104
2018/7/2,18:15,51.53,40.46,34.32,34.87,110,33,1.610219
2018/7/2,18:30,42.77,34.22,33.83,37.09,74,33,1.058186
2018/7/2,18:45,29.71,21.4,33.41,39.1,43,32.599998,0.605312
2018/7/2,19:00,22.29,15.74,33.12,40.45,30,32.299999,0.399595
2018/7/2,19:15,15.39,9,32.82,41.54,0,31.700001,0
2018/7/2,19:30,6,2.45,32.5,42.38,0,31.200001,0
2018/7/2,19:45,0,0,32.18,42.99,0,30.700001,0
2018/7/2,20:00,0,0,31.96,43.26,0,30.200001,0
2018/7/2,20:15,0,0,31.76,43.43,0,30.4,0
2018/7/2,20:30,0,0,31.56,43.62,0,29.9,0
2018/7/2,20:45,0,0,31.35,43.85,0,29.299999,0
2018/7/2,21:00,0,0,31.16,44.03,0,29,0
2018/7/2,21:15,0,0,30.98,44.18,0,29.1,0
2018/7/2,21:30,0,0,30.78,44.31,0,28.700001,0
2018/7/2,21:45,0,0,30.57,44.22,0,28.200001,0
2018/7/2,22:00,0,0,30.33,43.84,0,28.299999,0
2018/7/2,22:15,0,0,30.05,43.17,0,28,0
2018/7/2,22:30,0,0,29.78,42.25,0,28.200001,0
2018/7/2,22:45,0,0,29.53,41.45,0,28.200001,0
2018/7/2,23:00,0,0,29.3,41.13,0,27.799999,0
2018/7/2,23:15,0,0,29.08,41.38,0,27.5,0
2018/7/2,23:30,0,0,28.87,42.09,0,27.4,0
2018/7/2,23:45,0,0,28.68,43.18,0,27.5,0
2018/7/3,0:00,0,0,27.68,48.96,0,27.299999,0
2018/7/3,0:15,0,0,27.48,49.33,0,26.700001,0
2018/7/3,0:30,0,0,27.28,49.9,0,26.5,0
2018/7/3,0:45,0,0,27.04,50.83,0,26.200001,0
2018/7/3,1:00,0,0,26.81,51.97,0,26,0
2018/7/3,1:15,0,0,26.59,53.28,0,25.799999,0
2018/7/3,1:30,0,0,26.39,54.67,0,25.700001,0
2018/7/3,1:45,0,0,26.22,56.07,0,25.700001,0
2018/7/3,2:00,0,0,26.02,57.53,0,25.5,0
2018/7/3,2:15,0,0,25.81,58.96,0,25.299999,0
2018/7/3,2:30,0,0,25.61,60.25,0,24.9,0
2018/7/3,2:45,0,0,25.43,61.4,0,24.6,0
2018/7/3,3:00,0,0,25.25,62.42,0,24.5,0
2018/7/3,3:15,0,0,25.06,63.37,0,24.4,0
2018/7/3,3:30,0,0,24.87,64.24,0,24.299999,0
2018/7/3,3:45,0,0,24.7,65.04,0,24.299999,0
2018/7/3,4:00,0,0,24.53,65.83,0,24,0
2018/7/3,4:15,0,0,24.36,66.59,0,23.9,0
2018/7/3,4:30,0,0,24.21,67.34,0,23.799999,0
2018/7/3,4:45,0,0,24.06,68.06,0,23.799999,0
2018/7/3,5:00,0,0,23.94,68.73,0,23.4,0
2018/7/3,5:15,5.9,2.7,23.94,68.93,0,23.5,0
2018/7/3,5:30,15.08,9.23,24.09,68.66,0,23.200001,0.02368
2018/7/3,5:45,32.49,23.55,24.51,67.38,23,23.200001,0.264917
2018/7/3,6:00,46.25,35.55,25.03,65.74,60,23.5,0.831749
2018/7/3,6:15,61,48.76,25.43,64.66,95,24,1.216544
2018/7/3,6:30,80.82,62.49,25.99,63.17,140,24.700001,1.716777
2018/7/3,6:45,101.72,81.05,26.75,61.11,68,24.799999,0.905748
2018/7/3,7:00,106.85,91.19,27.48,59.66,138,25.299999,2.009814
2018/7/3,7:15,121.87,107.07,28,58.91,158,26,2.427168
2018/7/3,7:30,146.54,129.88,28.65,57.19,170,26.5,2.570726
2018/7/3,7:45,170.49,152.72,29.45,54.96,219,27.299999,3.316636
2018/7/3,8:00,190.93,172.01,29.98,53.1,214,27.6,3.261877
2018/7/3,8:15,219.62,199.27,30.59,51.51,384,28.1,6.193718
2018/7/3,8:30,238.79,217.54,31.11,49.73,309,29.6,4.823256
2018/7/3,8:45,263,240.84,31.54,48.25,235,30,3.80059
2018/7/3,9:00,280.13,257.27,31.85,46.9,240,29.200001,3.879029
2018/7/3,9:15,300.45,276.97,32.16,45.78,307,29.4,4.879496
2018/7/3,9:30,305.19,281.95,32.44,44.49,401,30.1,5.894762
2018/7/3,9:45,307.2,284.6,32.73,43.21,450,29.6,7.142386
2018/7/3,10:00,303.49,281.61,32.97,42.12,539,30.6,8.034814
2018/7/3,10:15,308.88,287.21,33.21,41.54,360,30.1,5.533647
2018/7/3,10:30,313.45,291.8,33.49,40.41,832,31.299999,12.58427
2018/7/3,10:45,309.54,197.63,33.77,38.67,814,31.1,11.42101
2018/7/3,11:00,309.96,168.35,33.96,37.95,889,31.1,13.22363
2018/7/3,11:15,322.17,274.33,34.17,37.6,816,31,11.86796
2018/7/3,11:30,327.61,277.75,34.37,37.32,731,31.6,12.44368
2018/7/3,11:45,335.32,311.71,34.39,37.65,950,31.799999,13.74014
2018/7/3,12:00,336.76,306.6,34.35,38.08,1043,32.200001,14.69473
2018/7/3,12:15,6.7,0,32.77,41.62,908,32.5,11.87388
2018/7/3,12:30,6.78,0,32.52,42.74,594,32.200001,9.516274
2018/7/3,12:45,12.65,7.57,32.62,42.81,859,32.700001,12.16396
2018/7/3,13:00,12.98,7.33,32.68,42.85,451,32.099998,7.072827
2018/7/3,13:15,239,94.15,33.92,39.19,492,32.400002,7.832057
2018/7/3,13:30,262.61,97.8,34.13,38.51,371,32.599998,7.059507
2018/7/3,13:45,413.51,301.99,34.72,37.19,819,32.700001,11.80876
2018/7/3,14:00,438.06,297.2,34.93,36.58,766,33.200001,11.69629
2018/7/3,14:15,438.15,333.39,35.06,35.77,554,33,8.307131
2018/7/3,14:30,468.26,347.5,35.23,34.85,516,33.099998,8.540967
2018/7/3,14:45,503.93,448.1,35.44,33.87,504,33.299999,7.359943
2018/7/3,15:00,488.17,423.76,35.58,33.13,550,33.5,8.437368
2018/7/3,15:15,462.4,423.77,35.74,32.43,475,33.299999,6.156719
2018/7/3,15:30,425.1,391.71,35.89,31.66,523,33.5,7.761018
2018/7/3,15:45,365.8,335.76,35.98,31.26,299,33,4.001867
2018/7/3,16:00,323.96,296.45,36.06,30.9,288,33.299999,4.494701
2018/7/3,16:15,284.56,258.65,36.1,30.56,224,33.099998,3.483874
2018/7/3,16:30,255.58,226.57,36.11,30.35,216,33.299999,3.362516
2018/7/3,16:45,213.81,178.49,36.09,30.32,243,33.299999,3.889389
2018/7/3,17:00,185.64,166.02,36.1,30.2,158,33.200001,2.514487
2018/7/3,17:15,149.48,132.12,36.05,30.13,128,33.200001,2.054213
2018/7/3,17:30,128.95,113.06,35.99,30.17,100,33,1.52882
2018/7/3,17:45,106.56,91.98,35.88,30.34,74,32.799999,1.124785
2018/7/3,18:00,92.7,78.91,35.78,30.5,66,32.700001,0.994547
2018/7/3,18:15,72.49,60,35.62,30.75,58,32.700001,0.868748
2018/7/3,18:30,58.62,46.86,35.48,30.99,54,32.599998,0.796229
2018/7/3,18:45,37.69,28.42,35.32,31.29,33,32.299999,0.421794
2018/7/3,19:00,22.82,15.15,35.1,31.76,20,32.200001,0.229397
2018/7/3,19:15,11.71,7.02,34.74,32.82,0,32.099998,0.0148
2018/7/3,19:30,3.78,1.59,34.39,33.39,0,31.799999,0
2018/7/3,19:45,0,0,34.1,33.77,0,31.1,0
2018/7/3,20:00,0,0,33.92,34.1,0,30.799999,0
2018/7/3,20:15,0,0,33.85,34.25,0,30.700001,0
2018/7/3,20:30,0,0,33.73,34.46,0,30.299999,0
2018/7/3,20:45,0,0,33.68,34.53,0,30,0
2018/7/3,21:00,0,0,33.42,35.13,0,29.4,0
2018/7/3,21:15,0,0,32.9,36.86,0,28.9,0
2018/7/3,21:30,0,0,32.11,39.89,0,28.9,0
2018/7/3,21:45,0,0,31.34,42.9,0,29.1,0
2018/7/3,22:00,0,0,30.79,45.21,0,29.200001,0
2018/7/3,22:15,0,0,30.41,46.68,0,28.9,0
2018/7/3,22:30,0,0,30.21,46.62,0,28.9,0
2018/7/3,22:45,0,0,30.14,45.75,0,28.799999,0
2018/7/3,23:00,0,0,29.98,46.05,0,28.1,0
2018/7/3,23:15,0,0,29.66,47.9,0,28.1,0
2018/7/3,23:30,0,0,29.3,50.29,0,27.799999,0
2018/7/3,23:45,0,0,28.97,52.41,0,27.700001,0
2018/7/4,0:00,0,0,28.54,54.8,0,27.6,0
2018/7/4,0:15,0,0,28.35,55.4,0,27.200001,0
2018/7/4,0:30,0,0,28.12,56.17,0,27.200001,0
2018/7/4,0:45,0,0,27.87,57.03,0,27.1,0
2018/7/4,1:00,0,0,27.64,57.83,0,27,0
2018/7/4,1:15,0,0,27.48,58.46,0,26.799999,0
2018/7/4,1:30,0,0,27.32,59.09,0,26.700001,0
2018/7/4,1:45,0,0,27.11,59.89,0,26.5,0
2018/7/4,2:00,0,0,27.02,60.32,0,26.5,0
2018/7/4,2:15,0,0,26.93,60.68,0,26.799999,0
2018/7/4,2:30,0,0,26.83,61.06,0,26.700001,0
2018/7/4,2:45,0,0,26.76,61.28,0,26.6,0
2018/7/4,3:00,0,0,26.68,61.5,0,26.5,0
2018/7/4,3:15,0,0,26.65,61.48,0,26.299999,0
2018/7/4,3:30,0,0,26.53,61.75,0,26.1,0
2018/7/4,3:45,0,0,26.51,61.63,0,26.1,0
2018/7/4,4:00,0,0,26.44,61.74,0,25.9,0
2018/7/4,4:15,0,0,26.29,62.12,0,25.700001,0
2018/7/4,4:30,0,0,26.15,62.53,0,25.799999,0
2018/7/4,4:45,0,0,26.02,62.93,0,25.700001,0
2018/7/4,5:00,0,0,25.92,63.26,0,25.5,0
2018/7/4,5:15,5.06,0.33,25.87,63.52,0,25.200001,0
2018/7/4,5:30,12.59,3.89,25.97,63.3,15,25.200001,0.099159
2018/7/4,5:45,24.51,6.54,26.29,62.34,32,25.4,0.358155
2018/7/4,6:00,31.37,6.37,26.71,60.93,51,25.6,0.685231
2018/7/4,6:15,48.53,16.64,27.28,58.67,51,25.700001,0.664511
2018/7/4,6:30,59.02,18.38,27.68,57.28,72,26.1,1.030066
2018/7/4,6:45,85.7,47.27,28.35,55.13,74,26.5,1.104065
2018/7/4,7:00,101.73,59.58,28.97,52.85,104,27,1.636858
2018/7/4,7:15,127.02,100.25,29.48,51.26,112,27.299999,1.719737
2018/7/4,7:30,132.08,91.37,30.05,49.33,149,27.799999,2.407928
2018/7/4,7:45,155.04,93.84,30.48,47.41,169,28,2.703924
2018/7/4,8:00,165.14,90.02,30.89,46.18,167,28.5,2.743884
2018/7/4,8:15,192.87,135.12,31.46,44.1,189,28.6,3.084279
2018/7/4,8:30,208.24,160.75,31.86,42.77,322,29.1,4.980134
2018/7/4,8:45,237.53,214.37,32.32,41.66,215,29.6,3.372875
2018/7/4,9:00,252.38,229.7,32.69,40.82,320,30,5.002334
2018/7/4,9:15,279.31,257.39,33.04,40.2,339,30.700001,5.29685
2018/7/4,9:30,291.55,266.49,33.28,39.9,443,30.799999,6.460115
2018/7/4,9:45,231.04,115.13,33.24,40.23,329,31.200001,5.200651
2018/7/4,10:00,325.97,184.83,33.65,39.46,238,31.200001,4.049227
2018/7/4,10:15,379.39,270.98,34.02,38.37,351,31.1,5.723084
2018/7/4,10:30,401.03,239.33,34.32,37.59,294,31.700001,5.005294
2018/7/4,10:45,441.51,283.71,34.64,36.9,268,31.700001,4.414782
2018/7/4,11:00,459.72,254.56,34.89,36.2,676,32.200001,10.37614
2018/7/4,11:15,488.68,195.2,35.12,35.41,789,32.799999,11.16053
2018/7/4,11:30,511.04,155.72,35.32,34.89,917,33.200001,13.5877
2018/7/4,11:45,545.98,220.23,35.52,34.41,647,33.400002,9.482235
2018/7/4,12:00,563.97,209.2,35.73,33.94,554,33.200001,8.535048
2018/7/4,12:15,575.13,250.55,35.93,33.47,645,33.5,10.12455
2018/7/4,12:30,610.15,333.64,36.17,32.92,638,33.700001,9.818191
2018/7/4,12:45,619.97,392.49,36.35,32.46,624,34.200001,9.572514
2018/7/4,13:00,669.79,530.59,36.58,31.91,497,33.900002,7.5775
2018/7/4,13:15,641.93,541.47,36.71,31.56,631,34.400002,10.08459
2018/7/4,13:30,671.36,527.37,36.93,31.06,623,34,9.420075
2018/7/4,13:45,679.39,604.49,37.08,30.69,606,34.099998,8.961282
2018/7/4,14:00,671.97,583.12,37.21,30.41,485,34.5,7.516821
2018/7/4,14:15,667.44,608.37,37.32,30.25,699,34.700001,11.08505
2018/7/4,14:30,658.68,596.87,37.42,30.13,688,34.700001,10.02687
2018/7/4,14:45,658.24,606.02,37.51,29.99,401,34.200001,5.767484
2018/7/4,15:00,659.73,610.91,37.59,29.85,420,34.299999,6.593313
2018/7/4,15:15,639.08,590.33,37.66,29.71,528,34.400002,8.249412
2018/7/4,15:30,613.99,565.92,37.72,29.56,350,34.099998,5.458168
2018/7/4,15:45,557.35,511.74,37.75,29.46,326,34,5.412289
2018/7/4,16:00,501.35,458.96,37.76,29.38,431,34.099998,6.295837
2018/7/4,16:15,426.71,388.58,37.73,29.4,365,34.099998,5.800044
2018/7/4,16:30,362.24,328.53,37.71,29.43,261,34,4.476941
2018/7/4,16:45,284.62,256.24,37.64,29.54,220,33.799999,3.560833
2018/7/4,17:00,223.3,199.85,37.6,29.66,330,33.900002,5.033413
2018/7/4,17:15,168.13,148.87,37.46,30.07,248,33.900002,3.736951
2018/7/4,17:30,143.07,125.57,37.25,30.84,140,33.599998,2.27029
2018/7/4,17:45,112.83,90.5,36.77,32.1,87,33.200001,1.201744
2018/7/4,18:00,118.65,93.98,36.35,33.19,87,33.099998,1.246144
2018/7/4,18:15,132.18,109.46,36.1,33.83,73,33,1.046346
2018/7/4,18:30,127.72,103.08,35.86,34.3,62,32.799999,0.825829
2018/7/4,18:45,96,73.12,35.59,34.76,59,32.400002,0.833229
2018/7/4,19:00,70.87,50.68,35.37,35.11,32,32.099998,0.386275
2018/7/4,19:15,31.85,18.78,35.07,35.6,22,31.799999,0.236797
2018/7/4,19:30,10.65,4.32,34.71,36.19,8,31.6,0.044399
2018/7/4,19:45,0,0,34.33,36.85,0,31.1,0
2018/7/4,20:00,0,0,34.03,37.4,0,30.700001,0
2018/7/4,20:15,0,0,33.75,38.09,0,30.299999,0
2018/7/4,20:30,0,0,33.46,38.83,0,30.299999,0
2018/7/4,20:45,0,0,33.17,38.99,0,30,0
2018/7/4,21:00,0,0,32.77,38.35,0,29.799999,0
2018/7/4,21:15,0,0,32.22,38.89,0,29.6,0
2018/7/4,21:30,0,0,31.87,39.55,0,29.200001,0
2018/7/4,21:45,0,0,31.62,40.11,0,28.9,0
2018/7/4,22:00,0,0,31.38,40.96,0,28.4,0
2018/7/4,22:15,0,0,31.02,42.83,0,28.299999,0
2018/7/4,22:30,0,0,30.6,44.97,0,27.799999,0
2018/7/4,22:45,0,0,30.2,46.72,0,27.700001,0
2018/7/4,23:00,0,0,29.85,48.16,0,27.700001,0
2018/7/4,23:15,0,0,29.52,49.56,0,27.299999,0
2018/7/4,23:30,0,0,29.23,51.02,0,27,0
2018/7/4,23:45,0,0,28.94,52.57,0,26.700001,0
2018/7/5,0:00,0,0,27.85,62.45,0,26.6,0
2018/7/5,0:15,0,0,27.6,63.44,0,26.299999,0
2018/7/5,0:30,0,0,27.4,64.34,0,26.200001,0
2018/7/5,0:45,0,0,27.18,65.31,0,26,0
2018/7/5,1:00,0,0,26.97,66.3,0,25.9,0
2018/7/5,1:15,0,0,26.77,67.32,0,25.6,0
2018/7/5,1:30,0,0,26.59,68.31,0,25.4,0
2018/7/5,1:45,0,0,26.41,69.3,0,25.1,0
