date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2018/7/1,10:30,795.26,742.51,31.64,33.42,620,28.700001,18.40168
2018/7/1,10:45,822.23,768.85,32.01,32.19,641,29,19.15012
2018/7/1,11:00,837.94,784.2,32.33,31.29,651,29.6,19.11668
2018/7/1,11:15,857.94,803.77,32.67,30.3,643,30.1,19.93288
2018/7/1,11:30,868.87,814.45,32.98,29.28,670,30.4,20.049919
2018/7/1,11:45,881.54,826.86,33.27,28.03,685,30.5,20.23428
2018/7/1,12:00,887.46,832.65,33.54,27.08,686,30.4,20.478041
2018/7/1,12:15,892.39,837.47,33.82,26.43,690,31.200001,20.3808
2018/7/1,12:30,892.94,838.01,34.09,25.86,724,31,21.443399
2018/7/1,12:45,889.65,834.79,34.31,25.54,687,30.9,20.42964
2018/7/1,13:00,884.69,829.95,34.51,25.54,684,31.799999,20.305559
2018/7/1,13:15,872.22,817.81,34.69,25.5,622,31.5,18.65292
2018/7/1,13:30,856.56,802.67,34.84,25.61,593,32.200001,18.08268
2018/7/1,13:45,823.58,771.08,35.01,25.64,581,32,17.86532
2018/7/1,14:00,785.04,734.43,35.21,25.42,518,32.400002,15.86948
2018/7/1,14:15,734.26,685.98,35.4,25.08,502,32.200001,15.14612
2018/7/1,14:30,698.89,652.23,35.58,24.72,501,32.400002,16.069679
2018/7/1,14:45,670.76,624.79,35.72,24.35,550,32.599998,15.73572
2018/7/1,15:00,667.18,620.54,35.85,23.97,487,32.700001,11.23408
2018/7/1,15:15,657.36,609.84,35.92,23.63,405,32.299999,11.80124
2018/7/1,15:30,652.52,604.16,35.97,23.32,347,32.700001,11.74976
2018/7/1,15:45,622.57,574.45,35.96,23.11,247,32.799999,8.31864
2018/7/1,16:00,597.26,549.61,35.93,23.01,195,32.400002,6.3272
2018/7/1,16:15,551.6,505.23,35.85,23.09,184,32.599998,6.05044
2018/7/1,16:30,519.32,473.9,35.77,23.26,167,32,5.45072
2018/7/1,16:45,469.08,425.24,35.67,23.52,167,32.200001,5.621
2018/7/1,17:00,434.7,392.02,35.59,23.79,157,32.200001,5.16472
2018/7/1,17:15,382.2,341.43,35.46,24.13,141,32,4.79468
2018/7/1,17:30,346.77,307.4,35.34,24.49,128,32.099998,4.12632
2018/7/1,17:45,293.36,256.34,35.16,24.95,83,31.799999,2.5322
2018/7/1,18:00,257.82,222.55,34.99,25.4,73,31.5,2.26732
2018/7/1,18:15,205.14,172.88,34.75,25.96,64,31.299999,1.9382
2018/7/1,18:30,170.74,140.81,34.52,26.52,54,31,1.42208
2018/7/1,18:45,120.78,95.02,34.16,27.28,37,31,0.9702
2018/7/1,19:00,88.82,66.17,33.74,28.23,23,31.1,0.54648
2018/7/1,19:15,45.48,29.74,33,29.79,14,30.799999,0.22968
2018/7/1,19:30,20.71,10.95,32.14,31.6,4,30.299999,0
2018/7/1,19:45,0,0,31.32,33.11,0,29.9,0
2018/7/1,20:00,0,0,30.83,34.24,0,29.799999,0
2018/7/1,20:15,0,0,30.47,35.21,0,29.6,0
2018/7/1,20:30,0,0,30.16,36.08,0,29.299999,0
2018/7/1,20:45,0,0,29.85,36.95,0,29.1,0
2018/7/1,21:00,0,0,29.56,37.82,0,29,0
2018/7/1,21:15,0,0,29.29,38.67,0,28.799999,0
2018/7/1,21:30,0,0,29.05,39.45,0,28.6,0
2018/7/1,21:45,0,0,28.78,40.27,0,28.5,0
2018/7/1,22:00,0,0,28.54,41,0,28.4,0
2018/7/1,22:15,0,0,28.29,41.72,0,27.700001,0
2018/7/1,22:30,0,0,28.04,42.41,0,27.6,0
2018/7/1,22:45,0,0,27.78,43.07,0,27.299999,0
2018/7/1,23:00,0,0,27.55,43.57,0,27.299999,0
2018/7/1,23:15,0,0,27.39,43.79,0,26.9,0
2018/7/1,23:30,0,0,27.26,43.97,0,27,0
2018/7/1,23:45,0,0,27.06,44.59,0,26.700001,0
2018/7/2,0:00,0,0,26.5,45.79,0,26.4,0
2018/7/2,0:15,0,0,26.31,46.43,0,26.799999,0
2018/7/2,0:30,0,0,26.13,47.04,0,26.9,0
2018/7/2,0:45,0,0,25.94,47.71,0,27,0
2018/7/2,1:00,0,0,25.74,48.38,0,26.6,0
2018/7/2,1:15,0,0,25.62,48.85,0,26.799999,0
2018/7/2,1:30,0,0,25.47,49.4,0,26.299999,0
2018/7/2,1:45,0,0,25.32,49.93,0,26.4,0
2018/7/2,2:00,0,0,25.19,50.39,0,26.4,0
2018/7/2,2:15,0,0,25.06,50.89,0,26.299999,0
2018/7/2,2:30,0,0,25.02,51.08,0,26.299999,0
2018/7/2,2:45,0,0,24.96,51.3,0,26.1,0
2018/7/2,3:00,0,0,24.87,51.62,0,25.700001,0
2018/7/2,3:15,0,0,24.73,52.06,0,25.799999,0
2018/7/2,3:30,0,0,24.58,52.53,0,25.799999,0
2018/7/2,3:45,0,0,24.46,52.93,0,25.799999,0
2018/7/2,4:00,0,0,24.33,53.32,0,25.799999,0
2018/7/2,4:15,0,0,24.21,53.67,0,24.799999,0
2018/7/2,4:30,0,0,24.06,54.08,0,25.200001,0
2018/7/2,4:45,0,0,23.94,54.43,0,24.200001,0
2018/7/2,5:00,0,0,23.83,54.71,0,24.200001,0
2018/7/2,5:15,3.72,0.84,23.75,55.01,1,23.9,0
2018/7/2,5:30,19.81,10.87,23.75,55.33,7,24.200001,0.21692
2018/7/2,5:45,53.44,37.24,24.05,55.01,13,24.299999,0.26752
2018/7/2,6:00,79.24,59.57,24.46,53.99,31,24.1,0.87824
2018/7/2,6:15,119.75,96.18,24.98,53.07,44,24.200001,1.33496
2018/7/2,6:30,147.44,121.79,25.55,51.39,57,24.9,1.84316
2018/7/2,6:45,190.25,161.91,25.89,50.19,71,25.299999,2.27084
2018/7/2,7:00,218.9,189.05,26.2,49.63,94,25.6,2.67828
2018/7/2,7:15,262.3,230.44,26.5,49.61,84,25.4,3.00652
2018/7/2,7:30,290.5,257.51,26.81,49.12,97,25.799999,3.08308
2018/7/2,7:45,332.31,297.82,27.21,48.31,165,25.9,5.56468
2018/7/2,8:00,358.3,323.04,27.64,47.31,117,26.1,3.97496
2018/7/2,8:15,396.5,360.19,28.04,46.1,200,25.700001,7.78976
2018/7/2,8:30,419.31,382.5,28.4,45.27,307,26.299999,7.38452
2018/7/2,8:45,453.41,415.84,28.82,44.5,379,26.700001,11.2794
2018/7/2,9:00,473.24,435.35,29.24,43.75,403,27,11.89452
2018/7/2,9:15,502.54,464.02,29.74,42.76,480,27.6,14.62824
2018/7/2,9:30,517.67,478.92,30.19,41.41,449,28.1,10.40072
2018/7/2,9:45,538.04,497.62,30.53,40.5,236,28.1,7.74312
2018/7/2,10:00,542.34,493.47,30.89,39.77,343,28.4,8.89768
2018/7/2,10:15,556.92,451.52,31.32,38.83,408,28.4,12.99672
2018/7/2,10:30,568.61,444.29,31.71,37.56,536,28.700001,12.61832
2018/7/2,10:45,577.37,373.75,32.02,36.51,454,28.9,13.49084
2018/7/2,11:00,578.52,428.02,32.33,35,454,29.4,14.03688
2018/7/2,11:15,596.57,435.23,32.6,34.14,402,29.299999,12.80488
2018/7/2,11:30,611.98,381.07,32.91,32.87,304,30.200001,9.995041
2018/7/2,11:45,644.29,510.08,33.25,31.28,421,29.9,16.764879
2018/7/2,12:00,657.47,577.17,33.5,30.31,313,29.9,12.01376
2018/7/2,12:15,629.78,489.01,33.65,29.88,441,30.5,15.7498
2018/7/2,12:30,686.65,593.4,33.93,29.23,503,30.6,11.70004
2018/7/2,12:45,632.36,458.38,33.98,28.9,718,30.700001,18.70792
2018/7/2,13:00,669.49,492.46,34.21,28.24,695,31,18.089279
2018/7/2,13:15,648.68,378.22,34.35,27.47,566,31.299999,18.527519
2018/7/2,13:30,686.46,519.25,34.57,26.82,358,31.799999,12.22584
2018/7/2,13:45,669.08,485.08,34.7,26.35,379,31.5,13.90532
2018/7/2,14:00,678.17,620.4,34.86,26.12,275,31.1,12.14796
2018/7/2,14:15,638.38,511.13,34.93,26.1,576,31.5,17.458321
2018/7/2,14:30,614.21,423.45,35.02,25.97,538,32.099998,15.77312
2018/7/2,14:45,574.97,348.41,35.08,25.84,338,32.700001,7.92924
2018/7/2,15:00,568.8,379.98,35.17,25.7,431,32.299999,9.5062
2018/7/2,15:15,552.61,434.73,35.23,25.63,444,32.200001,13.96692
2018/7/2,15:30,528.83,394.84,35.25,25.65,418,32.599998,13.02312
2018/7/2,15:45,502.33,381.63,35.24,25.69,378,32.799999,11.9284
2018/7/2,16:00,477.51,337.72,35.22,25.73,304,32.5,10.00736
2018/7/2,16:15,456.11,377.9,35.16,25.79,199,32.599998,7.45888
2018/7/2,16:30,442.02,374.07,35.12,25.87,255,32.799999,8.7868
2018/7/2,16:45,407.95,352.31,35.03,26.12,180,32.299999,5.93692
2018/7/2,17:00,387.35,333.31,34.98,26.34,182,32.099998,6.59736
2018/7/2,17:15,343.78,306.86,34.87,27.26,155,32.400002,5.09388
2018/7/2,17:30,309.73,274.23,34.58,30.21,142,32.200001,4.70184
2018/7/2,17:45,257.15,223.04,34.01,34.37,103,31.9,3.30132
2018/7/2,18:00,220,189.46,33.6,36.89,80,31.6,2.4486
2018/7/2,18:15,156.34,103.85,33.32,37.76,65,31.4,1.87044
2018/7/2,18:30,120.25,64.32,33.11,38.22,33,31.1,0.5896
2018/7/2,18:45,74.74,22.63,32.78,39.05,29,30.1,0.847
2018/7/2,19:00,58.64,21.17,32.52,39.84,28,29.5,0.74096
2018/7/2,19:15,33.08,20.01,32.1,40.91,17,29,0.30536
2018/7/2,19:30,15.65,7.41,31.62,42.1,8,28.5,0.00572
2018/7/2,19:45,0,0,31.04,43.43,0,28.200001,0
2018/7/2,20:00,0,0,30.53,44.77,0,28.1,0
2018/7/2,20:15,0,0,30.08,46.02,0,27.799999,0
2018/7/2,20:30,0,0,29.69,47.15,0,27.799999,0
2018/7/2,20:45,0,0,29.34,48.22,0,27.5,0
2018/7/2,21:00,0,0,29.06,49.13,0,27.299999,0
2018/7/2,21:15,0,0,28.78,50.12,0,27.299999,0
2018/7/2,21:30,0,0,28.54,50.99,0,27.200001,0
2018/7/2,21:45,0,0,28.33,51.77,0,26.700001,0
2018/7/2,22:00,0,0,28.15,52.44,0,26.5,0
2018/7/2,22:15,0,0,27.98,53.06,0,26.299999,0
2018/7/2,22:30,0,0,27.8,53.67,0,26.1,0
2018/7/2,22:45,0,0,27.61,54.33,0,25.700001,0
2018/7/2,23:00,0,0,27.43,54.96,0,25.700001,0
2018/7/2,23:15,0,0,27.3,55.38,0,25.6,0
2018/7/2,23:30,0,0,27.24,55.55,0,25.4,0
2018/7/2,23:45,0,0,27.17,55.68,0,25.4,0
2018/7/3,0:00,0,0,26.05,56.2,0,25.1,0
2018/7/3,0:15,0,0,25.95,56.41,0,24.9,0
2018/7/3,0:30,0,0,25.87,56.55,0,24.9,0
2018/7/3,0:45,0,0,25.78,56.74,0,25,0
2018/7/3,1:00,0,0,25.68,56.94,0,24.9,0
2018/7/3,1:15,0,0,25.59,57.11,0,25.200001,0
2018/7/3,1:30,0,0,25.5,57.27,0,25,0
2018/7/3,1:45,0,0,25.4,57.45,0,24.799999,0
2018/7/3,2:00,0,0,25.27,57.65,0,24.6,0
2018/7/3,2:15,0,0,25.15,57.77,0,24.799999,0
2018/7/3,2:30,0,0,25.08,57.72,0,24.9,0
2018/7/3,2:45,0,0,25.02,57.58,0,24.4,0
2018/7/3,3:00,0,0,25,57.33,0,23.9,0
2018/7/3,3:15,0,0,24.95,57.19,0,24.1,0
2018/7/3,3:30,0,0,24.92,56.97,0,24,0
2018/7/3,3:45,0,0,24.88,56.77,0,23.700001,0
2018/7/3,4:00,0,0,24.88,56.49,0,24.200001,0
2018/7/3,4:15,0,0,24.85,56.36,0,24.299999,0
2018/7/3,4:30,0,0,24.77,56.43,0,24.1,0
2018/7/3,4:45,0,0,24.67,56.63,0,24.299999,0
2018/7/3,5:00,0,0,24.55,56.96,0,24.299999,0
2018/7/3,5:15,2.34,0.56,24.47,57.25,0,24.299999,0
2018/7/3,5:30,11.94,6.36,24.6,57.14,4,23.9,0
2018/7/3,5:45,29.39,20.34,24.99,56.41,10,23.700001,0.11264
2018/7/3,6:00,41.45,30.98,25.37,55.82,18,23.799999,0.3652
2018/7/3,6:15,63.27,50.58,26.06,54.34,29,23.9,0.74756
2018/7/3,6:30,79.59,65.51,26.78,52.54,40,24,1.14488
2018/7/3,6:45,103.33,87.7,27.16,52.46,89,24.299999,2.69852
2018/7/3,7:00,117.79,101.49,27.34,53.18,70,24.799999,2.09836
2018/7/3,7:15,139.82,122.59,27.58,53.56,83,24.9,2.74648
2018/7/3,7:30,154.28,136.51,27.8,53.74,119,25.299999,3.57984
2018/7/3,7:45,176.62,158.02,27.97,54.04,132,25.299999,4.58832
2018/7/3,8:00,191.58,172.46,28.1,54.48,267,25.799999,8.08104
2018/7/3,8:15,216.05,195.97,28.28,54.72,202,26.4,6.0478
2018/7/3,8:30,237.68,216.52,28.45,54.73,264,26.6,8.20996
2018/7/3,8:45,273.51,250.53,28.69,54.31,248,27.1,8.02472
2018/7/3,9:00,307.87,282.89,28.94,53.65,293,27.700001,8.93816
2018/7/3,9:15,351.64,324.42,29.26,52.55,351,28.299999,10.06544
2018/7/3,9:30,382.46,353.65,29.55,51.06,401,28.9,10.72456
2018/7/3,9:45,410.34,380.57,29.83,49.79,402,28.9,12.1198
2018/7/3,10:00,419.09,389.36,30.1,48.87,444,29,13.00728
2018/7/3,10:15,424.32,395.09,30.41,48.03,443,29.6,12.98836
2018/7/3,10:30,416.35,388.15,30.75,47.28,458,29.799999,12.93908
2018/7/3,10:45,409.24,382.13,31.13,46.49,455,30.1,13.05392
2018/7/3,11:00,397.54,371.52,31.53,45.46,376,30.200001,11.85536
2018/7/3,11:15,392.57,367.27,31.94,44.01,549,30.799999,15.88576
2018/7/3,11:30,389.9,364.99,32.27,42.56,549,30.700001,16.134359
2018/7/3,11:45,395.09,370.09,32.61,41.1,493,30.700001,12.01596
2018/7/3,12:00,405.31,379.72,32.92,39.72,208,30.200001,6.0874
2018/7/3,12:15,423.05,390.74,33.2,38.68,122,30.4,3.7796
2018/7/3,12:30,435.44,374.29,33.44,37.82,151,30.299999,5.04768
2018/7/3,12:45,450.31,398.94,33.69,36.7,324,31.1,9.330641
2018/7/3,13:00,458.34,410.08,33.93,35.76,285,31.200001,8.696601
2018/7/3,13:15,448.63,386.77,34.12,35.24,221,31.200001,7.11172
2018/7/3,13:30,441.43,375.13,34.33,34.72,131,30.6,4.24292
2018/7/3,13:45,418.02,311.22,34.51,34.06,110,30.1,3.61856
2018/7/3,14:00,410.96,294.81,34.67,33.49,153,30.1,5.082
2018/7/3,14:15,409.28,317.22,34.78,33.24,274,30.700001,9.29104
2018/7/3,14:30,420.31,331.96,34.91,32.99,473,31.200001,14.4254
2018/7/3,14:45,418.12,347.46,34.99,32.79,329,31.6,7.958281
2018/7/3,15:00,424.42,359.37,35.1,32.55,299,31.200001,10.04784
2018/7/3,15:15,418.9,362.86,35.19,32.33,263,32.5,7.96356
2018/7/3,15:30,433.73,384.62,35.3,32.07,185,31.700001,6.62112
2018/7/3,15:45,422.53,355.59,35.37,31.9,168,31.299999,5.19024
2018/7/3,16:00,409.02,330.98,35.42,31.76,170,31.200001,5.74816
2018/7/3,16:15,394.24,353.8,35.46,31.64,215,31.299999,7.29872
2018/7/3,16:30,370.19,314.82,35.49,31.54,256,31.6,7.93144
2018/7/3,16:45,332.54,283.85,35.49,31.48,107,31.4,3.5574
2018/7/3,17:00,303.95,272.68,35.5,31.4,104,31.299999,3.33212
2018/7/3,17:15,257.81,229.81,35.45,31.4,109,31.1,3.50504
2018/7/3,17:30,221.88,196.23,35.41,31.37,88,31.700001,2.65804
2018/7/3,17:45,175.26,152.72,35.33,31.41,83,31.5,2.68664
2018/7/3,18:00,142.05,122.25,35.25,31.43,38,31.299999,1.07712
2018/7/3,18:15,103.2,86.65,35.12,31.55,33,31,0.90068
2018/7/3,18:30,78.19,64.19,35.01,31.67,33,30.799999,0.8514
2018/7/3,18:45,50.8,39.7,34.83,32,18,30.5,0.3828
2018/7/3,19:00,35.34,26.23,34.66,33.85,11,30.4,0.17028
2018/7/3,19:15,17.4,11.17,34.34,33.49,3,29.9,0
2018/7/3,19:30,7.74,3.95,33.99,33.94,0,30,0
2018/7/3,19:45,0,0,33.51,34.6,0,30,0
2018/7/3,20:00,0,0,33.05,35.67,0,29.9,0
2018/7/3,20:15,0,0,32.53,37.02,0,30,0
2018/7/3,20:30,0,0,31.95,38.64,0,29.9,0
2018/7/3,20:45,0,0,31.21,40.83,0,30,0
2018/7/3,21:00,0,0,30.62,42.69,0,29.799999,0
2018/7/3,21:15,0,0,30.18,44.14,0,29.799999,0
2018/7/3,21:30,0,0,29.94,44.91,0,29.4,0
2018/7/3,21:45,0,0,29.78,45.39,0,29.299999,0
2018/7/3,22:00,0,0,29.7,45.56,0,28.799999,0
2018/7/3,22:15,0,0,29.6,45.76,0,28.9,0
2018/7/3,22:30,0,0,29.53,45.84,0,28.1,0
2018/7/3,22:45,0,0,29.51,45.79,0,28.4,0
2018/7/3,23:00,0,0,29.47,45.76,0,28.299999,0
2018/7/3,23:15,0,0,29.4,45.85,0,28.700001,0
2018/7/3,23:30,0,0,29.29,46.06,0,28.5,0
2018/7/3,23:45,0,0,29.17,46.32,0,28.1,0
2018/7/4,0:00,0,0,27.39,51.66,0,26.5,0
2018/7/4,0:15,0,0,27.47,51.21,0,27,0
2018/7/4,0:30,0,0,27.65,50.52,0,26.9,0
2018/7/4,0:45,0,0,27.71,50.24,0,26.1,0
2018/7/4,1:00,0,0,27.76,50.17,0,25.9,0
2018/7/4,1:15,0,0,27.77,50.45,0,25.799999,0
2018/7/4,1:30,0,0,27.87,50.52,0,25.6,0
2018/7/4,1:45,0,0,27.93,50.76,0,25.6,0
2018/7/4,2:00,0,0,27.91,51.14,0,25.200001,0
2018/7/4,2:15,0,0,27.76,51.86,0,25.5,0
2018/7/4,2:30,0,0,27.62,52.48,0,25,0
2018/7/4,2:45,0,0,27.44,53.04,0,24.9,0
2018/7/4,3:00,0,0,27.27,53.36,0,24.6,0
2018/7/4,3:15,0,0,27.23,53.15,0,25.299999,0
2018/7/4,3:30,0,0,27.19,52.93,0,24.5,0
2018/7/4,3:45,0,0,27.2,52.58,0,25.799999,0
2018/7/4,4:00,0,0,27.07,52.62,0,26,0
2018/7/4,4:15,0,0,26.95,52.51,0,24.799999,0
2018/7/4,4:30,0,0,26.8,52.44,0,24.799999,0
2018/7/4,4:45,0,0,26.6,52.49,0,24.6,0
2018/7/4,5:00,0,0,26.34,52.75,0,24.799999,0
2018/7/4,5:15,0.74,0.03,26.08,53.14,0,24.5,0
2018/7/4,5:30,4.66,1.63,25.9,53.54,6,24.4,0.01232
2018/7/4,5:45,13.39,5.3,25.86,54,14,25.1,0.2508
2018/7/4,6:00,19.56,10.05,25.99,53.75,35,25.9,1.04236
2018/7/4,6:15,34.21,21.22,26.3,53.26,59,25.799999,1.77012
2018/7/4,6:30,37.41,20.23,26.75,52.58,59,26.799999,1.75472
2018/7/4,6:45,59.85,45.13,27.69,50.23,92,27.5,2.9942
2018/7/4,7:00,79.04,57.96,28.65,46.55,72,28.6,2.28668
2018/7/4,7:15,88.89,51.33,29.36,44.06,83,28.1,2.95944
2018/7/4,7:30,117.03,82.25,30.03,41.33,59,27,1.82028
2018/7/4,7:45,122.04,76.61,30.52,39.81,108,26.4,3.75584
2018/7/4,8:00,156.49,116.64,31.07,37.47,149,26.5,5.0072
2018/7/4,8:15,220.11,184.39,31.64,35.53,156,27.1,5.452919
2018/7/4,8:30,265.92,197.7,32.11,33.81,196,27.700001,6.58196
2018/7/4,8:45,323.25,229.5,32.54,32.24,130,28.700001,4.32564
2018/7/4,9:00,373.04,249.78,32.92,30.85,100,28.200001,3.50152
2018/7/4,9:15,413.2,273.39,33.22,29.75,99,27.799999,3.641
2018/7/4,9:30,468.73,313.6,33.55,28.75,144,28.1,5.54444
2018/7/4,9:45,478.75,275.56,33.74,28.21,145,28.5,5.11544
2018/7/4,10:00,482.36,287.4,33.96,27.78,149,28.299999,5.4098
2018/7/4,10:15,491.28,279.27,34.21,27.39,264,28.9,9.342521
2018/7/4,10:30,489.7,282.61,34.43,27.13,304,30,9.935639
2018/7/4,10:45,514.85,329.09,34.69,26.9,503,31.1,15.14612
2018/7/4,11:00,546.64,350.36,34.92,26.8,156,31.200001,5.1348
2018/7/4,11:15,561.44,290.9,35.09,26.8,131,30.200001,4.80788
2018/7/4,11:30,598.87,385.47,35.33,26.69,258,30.4,9.329761
2018/7/4,11:45,596.01,368.47,35.49,26.69,444,30.799999,13.43716
2018/7/4,12:00,634.06,450.17,35.71,26.63,167,31.1,5.71428
2018/7/4,12:15,622.28,387.67,35.83,26.66,138,30.6,5.0864
2018/7/4,12:30,643.61,419.83,36.01,26.57,215,30.700001,8.06608
2018/7/4,12:45,639.42,449.88,36.14,26.47,399,30.9,15.79248
2018/7/4,13:00,626.54,428.89,36.25,26.34,608,31.700001,17.464041
2018/7/4,13:15,635.6,484.29,36.38,26.14,542,32.299999,18.125799
2018/7/4,13:30,637.71,505.11,36.48,25.99,692,32.700001,19.081039
2018/7/4,13:45,623.2,443.46,36.52,25.99,654,32.700001,20.31612
2018/7/4,14:00,632.31,531.76,36.55,26.06,557,34.099998,14.48832
2018/7/4,14:15,643.74,578.74,36.58,26.21,631,33.5,18.474279
2018/7/4,14:30,666.95,621.98,36.63,26.38,457,33.5,12.87484
2018/7/4,14:45,663.78,618.01,36.62,26.64,602,33.700001,17.069361
2018/7/4,15:00,666.74,619.84,36.6,26.92,231,32.700001,7.49188
2018/7/4,15:15,653.53,605.97,36.54,27.23,365,32.599998,12.32264
2018/7/4,15:30,644.46,596.35,36.48,27.47,267,32.5,9.8362
2018/7/4,15:45,613.22,565.46,36.4,27.62,291,33.400002,14.77212
2018/7/4,16:00,588.4,541.11,36.33,27.62,188,32.700001,6.32676
2018/7/4,16:15,543.97,497.88,36.25,27.55,188,33,5.99632
2018/7/4,16:30,512.52,467.37,36.16,27.42,166,32.5,5.48416
2018/7/4,16:45,463.46,419.88,36.04,27.36,162,31.9,5.87444
2018/7/4,17:00,429.83,387.39,35.89,27.37,132,31.799999,4.72736
2018/7/4,17:15,378.31,337.76,35.66,27.58,185,32,5.34688
2018/7/4,17:30,343.43,304.28,35.44,27.86,101,31.4,2.8358
2018/7/4,17:45,290.65,253.82,35.16,28.37,140,31.4,4.5628
2018/7/4,18:00,255.39,220.32,34.85,29.2,98,31,3.06812
2018/7/4,18:15,203,170.91,34.4,30.51,94,30.700001,3.10112
2018/7/4,18:30,168.73,138.98,33.97,31.89,52,30.4,1.46344
2018/7/4,18:45,119,93.41,33.49,33.19,50,30.200001,1.47004
2018/7/4,19:00,87.5,65.32,33.05,34.24,29,29.9,0.71324
2018/7/4,19:15,44.23,28.69,32.5,35.44,12,29.6,0.1716
2018/7/4,19:30,19.8,10.29,31.89,36.87,7,29.200001,0
2018/7/4,19:45,0,0,31.24,38.45,0,28.9,0
2018/7/4,20:00,0,0,30.7,39.86,0,28.5,0
2018/7/4,20:15,0,0,30.25,41.03,0,28.299999,0
2018/7/4,20:30,0,0,29.87,41.99,0,28,0
2018/7/4,20:45,0,0,29.54,42.92,0,27.700001,0
2018/7/4,21:00,0,0,29.24,43.86,0,27.4,0
2018/7/4,21:15,0,0,28.94,44.74,0,27.200001,0
2018/7/4,21:30,0,0,28.67,45.56,0,27,0
2018/7/4,21:45,0,0,28.42,46.31,0,26.700001,0
2018/7/4,22:00,0,0,28.18,46.98,0,26.299999,0
2018/7/4,22:15,0,0,27.97,47.51,0,26.200001,0
2018/7/4,22:30,0,0,27.79,47.87,0,25.9,0
2018/7/4,22:45,0,0,27.62,48.1,0,25.9,0
2018/7/4,23:00,0,0,27.49,48.16,0,25.5,0
2018/7/4,23:15,0,0,27.38,48.1,0,25.4,0
2018/7/4,23:30,0,0,27.3,47.95,0,24.799999,0
2018/7/4,23:45,0,0,27.24,47.77,0,25.299999,0
2018/7/5,0:00,0,0,25.44,53.37,0,24.9,0
2018/7/5,0:15,0,0,25.37,53.44,0,24.5,0
2018/7/5,0:30,0,0,25.37,53.33,0,25,0
2018/7/5,0:45,0,0,25.34,53.28,0,24.799999,0
2018/7/5,1:00,0,0,25.3,53.22,0,24.5,0
2018/7/5,1:15,0,0,25.28,53.1,0,24.299999,0
2018/7/5,1:30,0,0,25.27,52.93,0,24,0
2018/7/5,1:45,0,0,25.28,52.71,0,24.299999,0
2018/7/5,2:00,0,0,25.29,52.5,0,24.700001,0
