date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2018/7/1,15:15,682.11,632.94,35.86,25.64,497,33,9.40557
2018/7/1,15:30,655.8,607.27,36,24.84,478,32.900002,9.718143
2018/7/1,15:45,613.78,566.32,36.08,24.49,399,33.200001,8.567309
2018/7/1,16:00,584.28,537.58,36.12,24.39,357,33.299999,7.231775
2018/7/1,16:15,538.13,492.69,36.13,24.43,284,33,6.180398
2018/7/1,16:30,506.36,461.83,36.12,24.44,235,33.5,5.185851
2018/7/1,16:45,457.37,414.36,36.08,24.44,212,33.299999,4.589123
2018/7/1,17:00,423.96,382.05,36.07,24.34,175,33.099998,4.035018
2018/7/1,17:15,373.02,332.93,36.01,24.19,166,33,4.02081
2018/7/1,17:30,338.71,299.97,35.99,23.85,132,33.099998,3.31042
2018/7/1,17:45,286.65,250.19,35.9,23.49,101,33.099998,2.40112
2018/7/1,18:00,250.79,216.21,35.8,23.3,79,32.900002,1.605483
2018/7/1,18:15,195.99,164.91,35.59,23.96,39,32.700001,0.78143
2018/7/1,18:30,156.25,128.56,35.08,27.35,37,32.5,0.710391
2018/7/1,18:45,103.37,80.94,34.02,33.51,38,32.400002,0.738806
2018/7/1,19:00,71.19,53,33.22,37.74,21,31.9,0.383611
2018/7/1,19:15,34.67,22.54,32.55,39.77,13,31.700001,0.227325
2018/7/1,19:30,15.62,8.3,31.78,41.32,2,31.299999,0.056831
2018/7/1,19:45,0,0,30.94,42.69,0,30.1,0
2018/7/1,20:00,0,0,30.24,43.86,0,29.4,0
2018/7/1,20:15,0,0,29.58,45.14,0,28.9,0
2018/7/1,20:30,0,0,28.99,46.49,0,28.700001,0
2018/7/1,20:45,0,0,28.47,47.9,0,28.6,0
2018/7/1,21:00,0,0,27.99,49.37,0,28,0
2018/7/1,21:15,0,0,27.53,50.92,0,27.700001,0
2018/7/1,21:30,0,0,27.05,52.54,0,27.9,0
2018/7/1,21:45,0,0,26.57,54.18,0,27.6,0
2018/7/1,22:00,0,0,26.15,55.65,0,27.200001,0
2018/7/1,22:15,0,0,25.78,56.97,0,27.799999,0
2018/7/1,22:30,0,0,25.49,58.01,0,27.5,0
2018/7/1,22:45,0,0,25.24,58.85,0,27.4,0
2018/7/1,23:00,0,0,25.03,59.58,0,27,0
2018/7/1,23:15,0,0,24.78,60.46,0,26.799999,0
2018/7/1,23:30,0,0,24.55,61.29,0,26.6,0
2018/7/1,23:45,0,0,24.32,62.08,0,26.4,0
2018/7/2,0:00,0,0,24.76,63.48,0,26,0
2018/7/2,0:15,0,0,24.61,64.43,0,25.700001,0
2018/7/2,0:30,0,0,24.46,65.36,0,25.299999,0
2018/7/2,0:45,0,0,24.3,66.26,0,24.9,0
2018/7/2,1:00,0,0,24.19,66.99,0,24.799999,0
2018/7/2,1:15,0,0,24.05,67.77,0,24.700001,0
2018/7/2,1:30,0,0,23.92,68.48,0,24.5,0
2018/7/2,1:45,0,0,23.82,69.07,0,24.200001,0
2018/7/2,2:00,0,0,23.69,69.74,0,24.200001,0
2018/7/2,2:15,0,0,23.58,70.31,0,24.4,0
2018/7/2,2:30,0,0,23.47,70.85,0,24.9,0
2018/7/2,2:45,0,0,23.37,71.32,0,25,0
2018/7/2,3:00,0,0,23.26,71.75,0,24.9,0
2018/7/2,3:15,0,0,23.17,72.12,0,24.799999,0
2018/7/2,3:30,0,0,23.07,72.58,0,24.4,0
2018/7/2,3:45,0,0,22.98,72.98,0,24.200001,0
2018/7/2,4:00,0,0,22.91,73.33,0,23.799999,0
2018/7/2,4:15,0,0,22.83,73.72,0,23.5,0
2018/7/2,4:30,0,0,22.75,74.08,0,23.6,0
2018/7/2,4:45,0,0,22.68,74.35,0,23.4,0
2018/7/2,5:00,0,0,22.61,74.6,0,23.200001,0
2018/7/2,5:15,8.17,4.1,22.61,74.77,10,22.9,0.099455
2018/7/2,5:30,19.36,12.27,22.87,73.82,26,23,0.312572
2018/7/2,5:45,41.2,30.29,23.31,72.24,49,23.200001,0.639351
2018/7/2,6:00,60.18,46.67,23.84,70.78,64,23.700001,0.880884
2018/7/2,6:15,90.66,74.01,24.33,69.05,62,24.1,0.937715
2018/7/2,6:30,113.39,94.75,24.62,68.32,58,24.1,0.866676
2018/7/2,6:45,145.57,124.82,24.97,67.38,82,24.4,1.307119
2018/7/2,7:00,167.28,145.31,25.32,66.41,134,24.5,2.116964
2018/7/2,7:15,199.97,176.41,25.71,65.38,179,25.200001,2.671068
2018/7/2,7:30,224.47,199.68,26.02,64.64,240,25.4,3.210965
2018/7/2,7:45,264.15,237.35,26.36,63.76,321,25.5,4.191304
2018/7/2,8:00,300.36,271.41,26.67,63.13,411,26.200001,5.356344
2018/7/2,8:15,354.77,322.85,27,62.56,452,26.6,6.066735
2018/7/2,8:30,399.12,364.67,27.34,62.12,507,26.799999,5.938865
2018/7/2,8:45,448.8,412.17,27.73,61.44,337,26.5,6.052527
2018/7/2,9:00,479.29,441.46,28.09,60.33,300,26.4,5.924657
2018/7/2,9:15,522.69,483.26,28.45,58.69,465,27,7.274399
2018/7/2,9:30,566.76,525.15,28.82,57.5,400,27.6,6.194605
2018/7/2,9:45,632.98,588.16,29.21,56.22,210,26.799999,4.049226
2018/7/2,10:00,688.46,640.76,29.62,55.02,535,27.299999,6.663463
2018/7/2,10:15,742.6,692.59,30.08,53.71,363,27.4,7.430685
2018/7/2,10:30,772.67,721.48,30.56,52.23,521,28.4,9.391362
2018/7/2,10:45,801.21,749.25,31.09,49.99,390,28.4,7.629594
2018/7/2,11:00,816.29,763.97,31.52,47.58,468,28.700001,9.973883
2018/7/2,11:15,833.88,781.23,31.95,46.26,661,29.299999,12.7302
2018/7/2,11:30,837.76,785.28,32.4,44.94,555,29.5,12.1903
2018/7/2,11:45,824.91,773.69,32.86,42.98,793,29.5,12.82965
2018/7/2,12:00,770.69,723.02,33.28,41.05,437,30.299999,8.126867
2018/7/2,12:15,674.37,632.77,33.65,39.5,597,30.1,12.03402
2018/7/2,12:30,553.9,519.72,33.98,37.94,662,31.1,11.19575
2018/7/2,12:45,445.85,418.26,34.24,36.83,506,31.1,10.0023
2018/7/2,13:00,378.44,354.93,34.46,36.15,508,31.4,13.69633
2018/7/2,13:15,350.19,328.24,34.67,35.32,388,32.299999,12.26134
2018/7/2,13:30,345.01,322.2,34.86,34.43,155,31.1,2.671068
2018/7/2,13:45,340.22,317.89,35.03,33.72,170,30.799999,3.026263
2018/7/2,14:00,331.57,310.08,35.23,33.07,232,31.200001,4.091849
2018/7/2,14:15,292.97,136.05,34.98,34.14,239,31.5,4.461252
2018/7/2,14:30,196.12,39.1,32.98,42.4,232,30.6,4.376006
2018/7/2,14:45,10.1,0,27.88,63.37,160,29.799999,2.699484
2018/7/2,15:00,7.94,0,26.95,68.52,340,30,7.78588
2018/7/2,15:15,2.24,0,26.88,68.74,524,31.700001,8.425231
2018/7/2,15:30,2.33,0,26.83,69.12,317,32.5,6.833957
2018/7/2,15:45,2.05,0,26.94,68.81,372,32.599998,8.283154
2018/7/2,16:00,2.06,0,27.21,67.5,406,32.900002,7.771672
2018/7/2,16:15,55.87,11.02,29.13,59.57,305,33,5.086396
2018/7/2,16:30,55.94,11.15,30.13,55.74,244,33.299999,5.541046
2018/7/2,16:45,257.37,232.7,31.96,49.15,169,32.900002,3.424082
2018/7/2,17:00,259.86,233.68,32.43,47.58,147,32.799999,2.98364
2018/7/2,17:15,248.11,220.92,32.69,46.51,179,32.799999,3.637199
2018/7/2,17:30,241.58,213.25,32.84,45.88,132,32.799999,2.841562
2018/7/2,17:45,217.76,189.4,32.89,45.58,100,32.700001,2.230626
2018/7/2,18:00,202.98,174.27,32.91,45.34,87,32.5,1.562859
2018/7/2,18:15,169.85,142.3,32.85,45.35,92,32.200001,1.662314
2018/7/2,18:30,143.41,116.41,32.73,45.67,69,32.099998,1.193456
2018/7/2,18:45,98.63,74.78,32.42,46.83,46,31.799999,0.767222
2018/7/2,19:00,76.03,56.1,31.97,48.85,35,31.6,0.568312
2018/7/2,19:15,36.84,22.54,31.3,51.06,13,31.299999,0.184702
2018/7/2,19:30,16.17,7.99,30.8,52.16,9,30.9,0.142078
2018/7/2,19:45,0,0,30.07,53.89,6,30.6,0.071039
2018/7/2,20:00,0,0,29.34,56.03,0,30.799999,0
2018/7/2,20:15,0,0,28.94,57.2,0,30.5,0
2018/7/2,20:30,0,0,28.6,58.16,0,29.5,0
2018/7/2,20:45,0,0,28.42,58.53,0,29,0
2018/7/2,21:00,0,0,28.31,58.6,0,28.9,0
2018/7/2,21:15,0,0,28.26,58.58,0,28.799999,0
2018/7/2,21:30,0,0,28.15,58.75,0,28.799999,0
2018/7/2,21:45,0,0,28.25,58.25,0,28.700001,0
2018/7/2,22:00,0,0,28.22,58.17,0,28.200001,0
2018/7/2,22:15,0,0,28.24,57.7,0,28.6,0
2018/7/2,22:30,0,0,28.24,57.16,0,28.200001,0
2018/7/2,22:45,0,0,28.17,56.94,0,28.1,0
2018/7/2,23:00,0,0,28.05,57.01,0,28.299999,0
2018/7/2,23:15,0,0,27.84,57.74,0,28.6,0
2018/7/2,23:30,0,0,27.53,59.06,0,28.4,0
2018/7/2,23:45,0,0,27.14,60.82,0,27.799999,0
2018/7/3,0:00,0,0,25.36,69.41,0,27.299999,0
2018/7/3,0:15,0,0,25.16,71.1,0,27.1,0
2018/7/3,0:30,0,0,24.86,73.48,0,27.5,0
2018/7/3,0:45,0,0,24.62,75.29,0,27.200001,0
2018/7/3,1:00,0,0,24.4,76.89,0,26.799999,0
2018/7/3,1:15,0,0,24.23,78.09,0,26.200001,0
2018/7/3,1:30,0,0,24.14,78.72,0,25.299999,0
2018/7/3,1:45,0,0,23.99,79.87,0,25.1,0
2018/7/3,2:00,0,0,23.83,80.88,0,25.1,0
2018/7/3,2:15,0,0,23.66,81.8,0,24.799999,0
2018/7/3,2:30,0,0,23.57,82.34,0,24.799999,0
2018/7/3,2:45,0,0,23.49,82.78,0,24.700001,0
2018/7/3,3:00,0,0,23.42,83.08,0,24.4,0
2018/7/3,3:15,0,0,23.36,83.53,0,24.299999,0
2018/7/3,3:30,0,0,23.3,83.97,0,24.1,0
2018/7/3,3:45,0,0,23.27,84.22,0,24,0
2018/7/3,4:00,0,0,23.27,84.39,0,24.1,0
2018/7/3,4:15,0,0,23.26,84.5,0,24,0
2018/7/3,4:30,0,0,23.25,84.54,0,23.9,0
2018/7/3,4:45,0,0,23.14,84.38,0,24,0
2018/7/3,5:00,0,0,23.12,84.41,0,24.1,0
2018/7/3,5:15,3.74,1.03,23.06,84.64,2,24,0
2018/7/3,5:30,7.84,3.17,23.05,84.83,10,24,0.085247
2018/7/3,5:45,21.85,13.88,23.17,84.07,10,24.1,0.085247
2018/7/3,6:00,27.6,20.37,23.36,84.21,18,24.200001,0.042623
2018/7/3,6:15,30.94,22.26,23.58,83.62,20,24.200001,0.255741
2018/7/3,6:30,45.33,34.77,23.9,82.2,17,24.1,0.213117
2018/7/3,6:45,57.12,47.34,24.1,80.08,33,24,0.525689
2018/7/3,7:00,45.37,35.47,24.07,78.39,63,24.200001,1.079794
2018/7/3,7:15,45.31,33.72,24.06,78.06,86,24.200001,1.463404
2018/7/3,7:30,68.29,56.57,24.18,77.25,111,24.299999,1.747561
2018/7/3,7:45,75.07,62.4,24.19,77.26,185,24.5,3.111511
2018/7/3,8:00,64.33,47.89,24.1,77.75,97,24.799999,1.804392
2018/7/3,8:15,64.92,29.97,24.12,77.76,141,24.9,2.756315
2018/7/3,8:30,82.6,9.11,24.17,77.68,160,25.200001,3.026263
2018/7/3,8:45,59.5,0.07,23.98,78.53,181,25.6,3.196757
2018/7/3,9:00,37.13,0,23.69,79.85,111,25.299999,1.94647
2018/7/3,9:15,53.05,0,23.68,80.06,83,25.299999,1.307119
2018/7/3,9:30,50.29,0,23.64,80.26,80,25.200001,1.36395
2018/7/3,9:45,65.22,0,23.78,79.77,53,25.299999,1.108209
2018/7/3,10:00,56.04,0,23.86,79.44,92,25.4,1.989093
2018/7/3,10:15,81.89,0,24.24,77.9,165,25.700001,2.969432
2018/7/3,10:30,91.81,0,24.69,75.61,148,25.700001,2.813146
2018/7/3,10:45,120.17,0.11,25.17,73.28,166,25.799999,2.997848
2018/7/3,11:00,166.33,38.77,25.76,71.01,212,26,3.836109
2018/7/3,11:15,148.55,114.64,25.92,70.31,299,26.299999,5.157435
2018/7/3,11:30,134.56,92.9,26.25,68.81,228,26.6,4.077641
2018/7/3,11:45,170.65,118.89,26.88,65.61,128,27,2.287457
2018/7/3,12:00,221.49,186.42,27.49,62.79,216,26.700001,3.651407
2018/7/3,12:15,288.82,251.26,28.35,59.74,220,26.799999,3.452498
2018/7/3,12:30,331.93,307.12,29.13,56.95,269,27,5.043773
2018/7/3,12:45,344.52,323.12,29.79,54.58,438,27.200001,7.530139
2018/7/3,13:00,355.97,333.8,30.37,52.15,451,27.9,8.183699
2018/7/3,13:15,381.87,357.92,30.83,49.47,447,28.200001,10.11596
2018/7/3,13:30,428.3,401.24,31.2,47.85,405,28.700001,7.317022
2018/7/3,13:45,483.04,452.1,31.55,46.8,528,28.700001,9.050375
2018/7/3,14:00,535.7,500.8,31.9,45.77,514,29.6,7.927958
2018/7/3,14:15,562.54,525.36,32.22,44.7,508,29.700001,9.519233
2018/7/3,14:30,570.65,532.32,32.52,43.39,532,29.6,9.220869
2018/7/3,14:45,549.89,510.87,32.77,42.57,575,30,9.888636
2018/7/3,15:00,525.45,484.48,33.02,41.88,429,30,8.339985
2018/7/3,15:15,475.88,430,33.2,41.28,439,30.1,8.538894
2018/7/3,15:30,422.2,369.14,33.34,40.76,450,30.1,8.95092
2018/7/3,15:45,416.14,368.76,33.53,40.22,369,30.700001,7.274399
2018/7/3,16:00,378.5,319.17,33.6,39.98,311,30.5,6.478762
2018/7/3,16:15,371.24,316.76,33.73,39.6,251,30.700001,5.228474
2018/7/3,16:30,344.74,285.32,33.81,39.31,233,30.6,4.830656
2018/7/3,16:45,326.63,288.14,33.93,38.9,204,30.4,4.276551
2018/7/3,17:00,290.66,251.82,34.01,38.5,187,30.700001,3.978187
2018/7/3,17:15,241.81,200.86,34.02,38.15,156,30.299999,3.111511
2018/7/3,17:30,218.3,179.38,34.04,37.79,132,30.299999,2.813146
2018/7/3,17:45,177.13,128.12,33.98,37.65,93,30.1,1.704937
2018/7/3,18:00,158.28,123.56,33.95,37.6,78,30.1,1.392365
2018/7/3,18:15,122.08,95.15,33.83,38.01,57,30,0.980339
2018/7/3,18:30,99.5,78.19,33.6,38.91,85,30.1,1.506028
2018/7/3,18:45,72.92,56.05,33.13,40.61,38,30,0.639351
2018/7/3,19:00,58.34,43.43,32.58,42.59,30,29.799999,0.554105
2018/7/3,19:15,32.94,20.26,31.82,45.01,25,29.799999,0.412026
2018/7/3,19:30,17.47,9.21,30.98,47.66,9,29.4,0.12787
2018/7/3,19:45,0,0,30.56,48.47,0,28.700001,0
2018/7/3,20:00,0,0,30.26,49.2,0,27.700001,0
2018/7/3,20:15,0,0,30,49.83,0,27.6,0
2018/7/3,20:30,0,0,29.73,50.56,0,27.5,0
2018/7/3,20:45,0,0,29.5,51.07,0,27.5,0
2018/7/3,21:00,0,0,29.21,51.87,0,27,0
2018/7/3,21:15,0,0,28.86,52.86,0,26.799999,0
2018/7/3,21:30,0,0,28.64,53.44,0,26.9,0
2018/7/3,21:45,0,0,28.42,54.05,0,26.6,0
2018/7/3,22:00,0,0,28.15,54.76,0,26.200001,0
2018/7/3,22:15,0,0,27.92,55.1,0,26.5,0
2018/7/3,22:30,0,0,27.64,55.28,0,26.700001,0
2018/7/3,22:45,0,0,27.36,55.39,0,26.6,0
2018/7/3,23:00,0,0,27.1,55.53,0,26.4,0
2018/7/3,23:15,0,0,26.81,55.86,0,26.200001,0
2018/7/3,23:30,0,0,26.56,56.17,0,26,0
2018/7/3,23:45,0,0,26.39,56.27,0,26.1,0
2018/7/4,0:00,0,0,25.1,67.68,0,25.799999,0
2018/7/4,0:15,0,0,25.04,67.55,0,25.9,0
2018/7/4,0:30,0,0,25.01,67.37,0,26,0
2018/7/4,0:45,0,0,24.89,67.49,0,25.799999,0
2018/7/4,1:00,0,0,24.77,67.66,0,26.1,0
2018/7/4,1:15,0,0,24.68,67.71,0,26,0
2018/7/4,1:30,0,0,24.6,67.72,0,25.4,0
2018/7/4,1:45,0,0,24.53,67.67,0,24.9,0
2018/7/4,2:00,0,0,24.49,67.52,0,25.299999,0
2018/7/4,2:15,0,0,24.45,67.35,0,25.9,0
2018/7/4,2:30,0,0,24.41,67.09,0,25.799999,0
2018/7/4,2:45,0,0,24.39,66.8,0,25.1,0
2018/7/4,3:00,0,0,24.36,66.53,0,24.799999,0
2018/7/4,3:15,0,0,24.32,66.29,0,24.6,0
2018/7/4,3:30,0,0,24.3,65.99,0,24.299999,0
2018/7/4,3:45,0,0,24.35,65.44,0,24.4,0
2018/7/4,4:00,0,0,24.34,65.1,0,24.4,0
2018/7/4,4:15,0,0,24.29,64.95,0,24.700001,0
2018/7/4,4:30,0,0,24.26,64.74,0,25.1,0
2018/7/4,4:45,0,0,24.24,64.53,0,25.1,0
2018/7/4,5:00,0,0,24.22,64.42,4,24.799999,0
2018/7/4,5:15,14.89,6.88,24.18,64.78,16,24.9,0.156286
2018/7/4,5:30,36.77,22.88,24.24,65.05,24,24.9,0.298364
2018/7/4,5:45,71.23,47.73,24.43,64.79,61,24.6,0.824053
2018/7/4,6:00,101.04,76.38,24.75,64.1,85,25.200001,1.221872
2018/7/4,6:15,146.82,118.09,25.22,63.37,102,25.200001,1.420781
2018/7/4,6:30,178.31,148,25.56,63,83,25.799999,1.150833
2018/7/4,6:45,223.77,189.19,25.98,62.19,136,25.9,2.116964
2018/7/4,7:00,257.93,223.49,26.44,60.94,165,26.1,2.429536
2018/7/4,7:15,302.3,265.08,26.84,59.64,137,26.6,2.202211
2018/7/4,7:30,332.43,293.15,27.24,58.64,102,26.799999,1.520236
2018/7/4,7:45,372.99,328.18,27.66,57.59,346,27.1,4.80224
2018/7/4,8:00,407.77,365.46,28.04,56.65,402,27.5,5.327929
2018/7/4,8:15,440.69,389.12,28.42,55.63,300,27.6,4.631746
2018/7/4,8:30,471.88,418.3,28.85,54.5,452,27.6,6.123566
2018/7/4,8:45,503.42,433.57,29.28,53.37,470,28.1,6.677671
2018/7/4,9:00,487.71,350.11,29.64,52.43,433,29.200001,6.606632
2018/7/4,9:15,551.25,459.17,30.14,51.2,344,28.5,5.569462
2018/7/4,9:30,590.45,526.55,30.62,49.95,316,29.799999,5.200058
2018/7/4,9:45,637.33,584.82,31.09,48.05,649,30,9.576064
2018/7/4,10:00,654.91,597.94,31.46,46.64,439,30,6.890788
2018/7/4,10:15,682.98,616.76,31.86,45.58,505,30.4,7.615386
2018/7/4,10:30,718.74,667.91,32.29,44.61,462,31,7.047074
2018/7/4,10:45,744.04,687.51,32.75,43.59,516,30.700001,7.970582
2018/7/4,11:00,756.69,690.04,33.21,42.54,577,31.700001,9.391362
2018/7/4,11:15,774.53,692.95,33.69,41.32,564,31.700001,8.737803
2018/7/4,11:30,786.96,735.47,34.16,39.87,544,32.299999,8.666764
2018/7/4,11:45,796.18,738.92,34.66,38.02,695,32.200001,11.26679
2018/7/4,12:00,802.91,750.37,35.17,35.23,580,32.799999,9.590272
2018/7/4,12:15,809.14,746.02,35.54,33.69,641,32.599998,9.902843
2018/7/4,12:30,813.35,760.19,35.9,32.69,679,33.099998,9.86022
2018/7/4,12:45,812.99,761.79,36.23,31.83,947,33.299999,14.53459
2018/7/4,13:00,810.36,760.44,36.54,30.87,931,33.900002,14.17939
2018/7/4,13:15,802.42,752.56,36.83,29.73,710,33.599998,11.8209
2018/7/4,13:30,795.72,745.63,37.09,28.85,664,34,11.36625
2018/7/4,13:45,781.89,732.31,37.32,28.28,525,34.299999,8.69518
2018/7/4,14:00,772.12,720.4,37.54,27.82,541,34.400002,10.04492
2018/7/4,14:15,754.85,705.29,37.74,27.37,682,34.700001,12.06243
2018/7/4,14:30,745.08,695.58,37.92,26.8,576,34.5,9.846012
2018/7/4,14:45,723.51,674.13,38.08,26.25,513,35.099998,8.965128
2018/7/4,15:00,707.7,658.39,38.22,25.77,469,35.200001,8.439439
2018/7/4,15:15,674.68,625.98,38.33,25.38,483,35.200001,8.609933
2018/7/4,15:30,649.8,601.65,38.43,25.03,444,35.200001,8.553102
2018/7/4,15:45,608.7,561.58,38.49,24.72,405,35.200001,8.311569
2018/7/4,16:00,579.67,533.31,38.55,24.4,321,35.5,7.814296
2018/7/4,16:15,534.08,488.95,38.57,24.11,258,35.299999,6.009904
2018/7/4,16:30,502.52,458.3,38.58,23.83,257,35.599998,5.995696
2018/7/4,16:45,453.74,411.02,38.55,23.64,184,35.299999,4.276551
2018/7/4,17:00,420.39,378.77,38.53,23.47,207,35.200001,5.057981
2018/7/4,17:15,369.59,329.76,38.45,23.43,157,34.900002,3.594576
2018/7/4,17:30,335.39,296.89,38.38,23.43,140,35,3.353043
2018/7/4,17:45,283.87,247.63,38.25,23.53,93,34.700001,2.07434
2018/7/4,18:00,249.58,215.02,38.13,23.66,113,34.700001,2.429536
2018/7/4,18:15,198.68,167.02,37.96,23.92,93,34.599998,1.932262
2018/7/4,18:30,165.44,136.04,37.81,24.4,61,34.299999,1.179248
2018/7/4,18:45,117.25,91.89,37.51,27.14,58,33.900002,1.094001
2018/7/4,19:00,86.76,64.7,37.01,27.8,46,33.700001,0.824053
2018/7/4,19:15,44.96,29.27,36.5,27.96,22,33.299999,0.383611
2018/7/4,19:30,21.26,11.29,35.99,28.45,7,33,0.085247
2018/7/4,19:45,0,0,35.43,28.86,0,32.799999,0
2018/7/4,20:00,0,0,34.88,29.68,0,32.5,0
2018/7/4,20:15,0,0,34.37,30.52,0,32.099998,0
2018/7/4,20:30,0,0,33.79,31.58,0,31.6,0
2018/7/4,20:45,0,0,33.26,32.62,0,30.4,0
2018/7/4,21:00,0,0,32.93,33.35,0,29.6,0
2018/7/4,21:15,0,0,32.57,34.24,0,29.299999,0
2018/7/4,21:30,0,0,32.18,35.32,0,29.299999,0
2018/7/4,21:45,0,0,31.78,36.5,0,29.1,0
2018/7/4,22:00,0,0,31.42,37.66,0,29.299999,0
2018/7/4,22:15,0,0,31.02,39,0,29.5,0
2018/7/4,22:30,0,0,30.53,40.66,0,29.200001,0
2018/7/4,22:45,0,0,30.02,42.43,0,28.799999,0
2018/7/4,23:00,0,0,29.54,44.11,0,28.299999,0
2018/7/4,23:15,0,0,29.22,45.28,0,28.700001,0
2018/7/4,23:30,0,0,29.02,46.05,0,28.700001,0
2018/7/4,23:45,0,0,28.84,46.67,0,27.9,0
2018/7/5,0:00,0,0,26.9,58.74,0,27.9,0
2018/7/5,0:15,0,0,26.88,58.28,0,27.700001,0
2018/7/5,0:30,0,0,26.88,57.75,0,27.200001,0
2018/7/5,0:45,0,0,26.84,57.41,0,27,0
2018/7/5,1:00,0,0,26.75,57.25,0,27.5,0
2018/7/5,1:15,0,0,26.67,57.14,0,28.1,0
2018/7/5,1:30,0,0,26.61,56.96,0,27.799999,0
2018/7/5,1:45,0,0,26.56,56.8,0,26.9,0
2018/7/5,2:00,0,0,26.51,56.66,0,26.200001,0
