date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2018/7/1,19:45,0,0,31.88,32.41,0,30.700001,0
2018/7/1,20:00,0,0,31.37,33.31,0,30.299999,0
2018/7/1,20:15,0,0,30.94,34.15,0,30.1,0
2018/7/1,20:30,0,0,30.56,34.95,0,29.9,0
2018/7/1,20:45,0,0,30.02,36.24,0,29.6,0
2018/7/1,21:00,0,0,29.34,38.34,0,29.5,0
2018/7/1,21:15,0,0,28.82,40.79,0,29.4,0
2018/7/1,21:30,0,0,28.45,42.62,0,29.200001,0
2018/7/1,21:45,0,0,28.05,44.01,0,29.299999,0
2018/7/1,22:00,0,0,27.63,45.3,0,28.9,0
2018/7/1,22:15,0,0,27.23,46.61,0,28.799999,0
2018/7/1,22:30,0,0,26.86,47.91,0,28.299999,0
2018/7/1,22:45,0,0,26.54,49.15,0,28.200001,0
2018/7/1,23:00,0,0,26.26,50.29,0,28.299999,0
2018/7/1,23:15,0,0,26,51.41,0,28.6,0
2018/7/1,23:30,0,0,25.72,52.61,0,28.9,0
2018/7/1,23:45,0,0,25.45,53.8,0,28.700001,0
2018/7/2,0:00,0,0,24.12,59.68,0,28.200001,0
2018/7/2,0:15,0,0,23.95,61.05,0,27.299999,0
2018/7/2,0:30,0,0,23.81,62.44,0,27.1,0
2018/7/2,0:45,0,0,23.63,63.99,0,26.799999,0
2018/7/2,1:00,0,0,23.5,65.42,0,26.5,0
2018/7/2,1:15,0,0,23.35,66.83,0,26.200001,0
2018/7/2,1:30,0,0,23.16,68.34,0,26,0
2018/7/2,1:45,0,0,23.01,69.61,0,25.799999,0
2018/7/2,2:00,0,0,22.82,70.89,0,25.799999,0
2018/7/2,2:15,0,0,22.68,71.89,0,25.700001,0
2018/7/2,2:30,0,0,22.55,72.74,0,25.6,0
2018/7/2,2:45,0,0,22.43,73.47,0,25.4,0
2018/7/2,3:00,0,0,22.29,74.22,0,25.200001,0
2018/7/2,3:15,0,0,22.13,75,0,25,0
2018/7/2,3:30,0,0,21.99,75.73,0,24.9,0
2018/7/2,3:45,0,0,21.87,76.37,0,24.700001,0
2018/7/2,4:00,0,0,21.74,77.05,0,24.6,0
2018/7/2,4:15,0,0,21.57,77.9,0,24.4,0
2018/7/2,4:30,0,0,21.41,78.76,0,24.299999,0
2018/7/2,4:45,0,0,21.23,79.63,0,24.200001,0
2018/7/2,5:00,0,0,21.07,80.47,0,24.1,0
2018/7/2,5:15,9.13,3.84,21.03,80.76,6,23.9,0
2018/7/2,5:30,27.08,16.16,21.21,80.05,16,23.6,0.50247
2018/7/2,5:45,61.19,43.99,21.72,78.03,33,23.5,2.244366
2018/7/2,6:00,86.17,65.9,22.43,75.35,59,23.6,4.723218
2018/7/2,6:15,124.29,100.65,23.39,72.02,73,23.799999,6.766596
2018/7/2,6:30,148.4,123.28,24.02,70.13,85,24.1,8.20701
2018/7/2,6:45,185.55,158.45,24.63,68.68,102,24.299999,10.75286
2018/7/2,7:00,208.32,180.36,25.12,67.47,169,24.5,15.87805
2018/7/2,7:15,244.74,215.35,25.5,67.12,196,25,13.4327
2018/7/2,7:30,273.09,242.36,25.9,65.9,259,25.1,22.24267
2018/7/2,7:45,326.06,292.42,26.24,65.03,290,25.9,24.788521
2018/7/2,8:00,377.34,340.38,26.57,63.91,328,25.9,27.56885
2018/7/2,8:15,448.76,407.78,26.97,62.44,369,26.4,30.01421
2018/7/2,8:30,502.05,458.08,27.37,60.85,414,26.299999,31.45462
2018/7/2,8:45,561.44,514.96,27.84,59.01,416,27,36.948299
2018/7/2,9:00,596.79,549.03,28.33,56.83,472,28,40.331589
2018/7/2,9:15,641.08,592.07,28.88,53.68,547,27.4,45.188801
2018/7/2,9:30,668.4,618.68,29.37,50.91,400,27.799999,50.213501
2018/7/2,9:45,706.54,655.88,29.8,49.21,576,27.799999,48.940578
2018/7/2,10:00,730.14,678.91,30.21,47.57,407,28.700001,53.19482
2018/7/2,10:15,762.57,710.58,30.67,45.5,709,29.200001,51.921902
2018/7/2,10:30,782.19,729.75,31.09,43.7,304,29,46.361229
2018/7/2,10:45,808.18,755.13,31.5,42.26,330,29.1,57.750549
2018/7/2,11:00,822.02,768.72,31.89,40.35,761,29.9,66.996002
2018/7/2,11:15,837.14,783.68,32.23,39.06,823,30.1,65.12011
2018/7/2,11:30,839.44,786.25,32.55,38.1,769,30.200001,66.560516
2018/7/2,11:45,840,787.21,32.92,36.45,806,30.799999,69.206871
2018/7/2,12:00,834.45,782.1,33.23,35.23,330,31.5,69.307373
2018/7/2,12:15,830.55,778.07,33.5,34.62,682,31.1,63.47871
2018/7/2,12:30,829.18,777.43,33.74,34.07,829,31.700001,56.310139
2018/7/2,12:45,825.51,773.98,33.98,33.45,783,32.099998,63.07674
2018/7/2,13:00,818.23,766.99,34.24,32.47,811,32.599998,70.982262
2018/7/2,13:15,799.84,749.34,34.52,30.85,769,33.599998,59.05698
2018/7/2,13:30,777.04,727.67,34.71,29.86,743,32.299999,66.192047
2018/7/2,13:45,734.45,681.93,34.84,29.27,759,32.299999,64.215668
2018/7/2,14:00,704.82,650.85,34.95,28.87,723,32.400002,61.937801
2018/7/2,14:15,641.52,520.98,35.03,28.55,694,32.299999,67.531967
2018/7/2,14:30,629.07,550.5,35.16,28.26,531,32.599998,57.0471
2018/7/2,14:45,575.56,470.27,35.23,28.15,637,32.599998,55.472691
2018/7/2,15:00,564.02,491.34,35.36,27.76,564,32.700001,52.223381
2018/7/2,15:15,549.08,484.6,35.46,27.34,337,32.599998,42.207481
2018/7/2,15:30,536.99,492.28,35.56,26.81,527,32.900002,54.836231
2018/7/2,15:45,516.95,476.6,35.64,26.2,471,33.299999,49.945518
2018/7/2,16:00,495.43,455.26,35.7,25.71,315,33,39.695129
2018/7/2,16:15,465.55,426.05,35.7,25.41,369,33.599998,34.70393
2018/7/2,16:30,442.77,402.35,35.71,25.21,324,33,39.293159
2018/7/2,16:45,407.38,368.12,35.68,25.08,284,32.400002,35.976849
2018/7/2,17:00,383.44,343.58,35.64,24.9,174,32.599998,24.118561
2018/7/2,17:15,342.88,305.51,35.56,24.69,139,32.400002,18.4909
2018/7/2,17:30,310.89,275.39,35.48,24.47,121,32.799999,12.22677
2018/7/2,17:45,256.45,222.24,35.32,24.38,114,32.299999,12.02578
2018/7/2,18:00,220.55,187.76,35.19,24.37,62,32.5,5.795154
2018/7/2,18:15,166.03,126.86,34.94,24.7,47,32.099998,4.890708
2018/7/2,18:30,140.41,110.44,34.75,25.2,40,32.099998,3.584286
2018/7/2,18:45,94.55,64.76,34.4,26.11,29,31.799999,2.411856
2018/7/2,19:00,74.25,53.03,34.02,27.21,28,31.700001,2.311362
2018/7/2,19:15,40.81,26.34,33.17,29.16,23,31.6,1.909386
2018/7/2,19:30,19.7,10.23,32.42,30.68,9,31.4,0.33498
2018/7/2,19:45,0,0,31.88,31.57,0,31.299999,0
2018/7/2,20:00,0,0,31.47,32.41,0,31.1,0
2018/7/2,20:15,0,0,31.1,33.2,0,30.799999,0
2018/7/2,20:30,0,0,30.81,33.88,0,30.6,0
2018/7/2,20:45,0,0,30.54,34.5,0,30.5,0
2018/7/2,21:00,0,0,30.32,35.07,0,29.799999,0
2018/7/2,21:15,0,0,30.06,35.73,0,30,0
2018/7/2,21:30,0,0,29.79,36.42,0,30,0
2018/7/2,21:45,0,0,29.4,37.44,0,30,0
2018/7/2,22:00,0,0,28.98,38.61,0,30,0
2018/7/2,22:15,0,0,28.72,39.62,0,29.700001,0
2018/7/2,22:30,0,0,28.33,41.22,0,29.4,0
2018/7/2,22:45,0,0,28.16,42.54,0,29.1,0
2018/7/2,23:00,0,0,28.02,43.93,0,28.9,0
2018/7/2,23:15,0,0,27.92,45.15,0,29.200001,0
2018/7/2,23:30,0,0,27.88,46.09,0,29.1,0
2018/7/2,23:45,0,0,27.77,47.05,0,28.9,0
2018/7/3,0:00,0,0,25.49,64.9,0,28.700001,0
2018/7/3,0:15,0,0,25.55,64.96,0,28.700001,0
2018/7/3,0:30,0,0,25.44,65.56,0,28.6,0
2018/7/3,0:45,0,0,25.27,66.3,0,28.4,0
2018/7/3,1:00,0,0,25.11,67.04,0,28.1,0
2018/7/3,1:15,0,0,24.91,68.02,0,27.700001,0
2018/7/3,1:30,0,0,24.8,68.69,0,27.6,0
2018/7/3,1:45,0,0,24.74,69.24,0,27.799999,0
2018/7/3,2:00,0,0,24.63,69.95,0,27.799999,0
2018/7/3,2:15,0,0,24.6,70.33,0,27.6,0
2018/7/3,2:30,0,0,24.5,70.94,0,27.299999,0
2018/7/3,2:45,0,0,24.41,71.5,0,26.9,0
2018/7/3,3:00,0,0,24.28,72.17,0,26.700001,0
2018/7/3,3:15,0,0,23.93,73.86,0,26.6,0
2018/7/3,3:30,0,0,23.78,74.67,0,26.4,0
2018/7/3,3:45,0,0,23.72,75.03,0,26.1,0
2018/7/3,4:00,0,0,23.79,74.7,0,25.799999,0
2018/7/3,4:15,0,0,23.88,74.3,0,25.700001,0
2018/7/3,4:30,0,0,23.9,74.3,0,25.6,0
2018/7/3,4:45,0,0,23.7,75.41,0,25.6,0
2018/7/3,5:00,0,0,23.49,76.62,0,25.299999,0
2018/7/3,5:15,2.91,1.07,23.16,78.39,0,24.9,0
2018/7/3,5:30,6.25,3.25,23.2,78.37,6,25.1,0
2018/7/3,5:45,15.45,10.72,23.37,77.76,10,25.1,0.435474
2018/7/3,6:00,19.82,13.9,23.63,76.65,17,25.200001,1.038438
2018/7/3,6:15,26.59,18.34,24,75.07,17,25.200001,1.440414
2018/7/3,6:30,35.56,26.68,24.3,73.72,23,25,2.076876
2018/7/3,6:45,46.4,36.06,24.65,72.06,23,25,1.909386
2018/7/3,7:00,43.67,29.87,24.85,70.83,62,24.9,7.101576
2018/7/3,7:15,66.07,49.23,25.13,69.63,107,25,9.21195
2018/7/3,7:30,61.7,41.45,25.37,68.4,147,25.5,13.63369
2018/7/3,7:45,62.61,37.19,25.46,67.6,152,25.6,14.06916
2018/7/3,8:00,98.17,11.02,25.81,66.35,198,26,20.098801
2018/7/3,8:15,62.16,9.36,25.73,66.62,214,26.299999,19.093861
2018/7/3,8:30,76.07,14.66,25.85,66.08,177,26.299999,17.854429
2018/7/3,8:45,55.81,15.89,25.82,66.06,206,26.5,20.433781
2018/7/3,9:00,75.33,54.83,25.96,65.44,333,26.799999,31.58861
2018/7/3,9:15,137.12,111.11,26.35,63.78,300,26.799999,31.18664
2018/7/3,9:30,150.53,122.08,26.48,63.18,276,27.1,25.32449
2018/7/3,9:45,188.29,160.27,26.81,61.81,276,27,27.40136
2018/7/3,10:00,203.75,173.92,27.1,60.57,326,27.299999,29.37775
2018/7/3,10:15,185.72,145.21,27.23,59.92,272,27.4,28.4063
2018/7/3,10:30,220.62,181.54,27.64,58.29,366,27.6,36.177841
2018/7/3,10:45,222.17,187.52,28.02,56.78,344,28,33.732491
2018/7/3,11:00,247.46,213.09,28.54,54.9,424,28.1,43.07843
2018/7/3,11:15,242.81,196.86,28.92,53.37,397,28.6,49.77803
2018/7/3,11:30,263.31,228.46,29.45,51.44,410,28.6,37.149281
2018/7/3,11:45,273.51,230.96,29.84,49.64,241,28.5,24.386551
2018/7/3,12:00,297.34,253.02,30.24,48.36,251,28.5,25.224001
2018/7/3,12:15,365.96,335.19,30.8,46.58,269,28.4,29.84672
2018/7/3,12:30,392.53,358.02,31.19,45.11,449,28.9,56.980099
2018/7/3,12:45,418.95,303.53,31.51,44.11,393,29.5,56.477631
2018/7/3,13:00,459,394.14,31.91,42.87,477,29.5,59.291458
2018/7/3,13:15,466.7,348.46,32.22,41.77,649,30.1,56.980099
2018/7/3,13:30,489.95,406.03,32.57,40.72,689,30.4,64.952621
2018/7/3,13:45,513.52,475.4,32.9,39.67,687,30.200001,63.512211
2018/7/3,14:00,536.28,499,33.18,38.69,678,29.9,66.72802
2018/7/3,14:15,554.11,514.12,33.43,37.87,565,31.200001,56.846111
2018/7/3,14:30,561.78,516.58,33.63,37.34,535,30.5,50.01252
2018/7/3,14:45,576.57,534,33.86,36.79,497,31.6,40.46558
2018/7/3,15:00,547.31,505.01,34.05,36.31,379,30.799999,44.38485
2018/7/3,15:15,491.92,453.57,34.22,35.74,288,30.5,35.809361
2018/7/3,15:30,403.09,364.83,34.32,35.15,370,30.700001,46.9977
2018/7/3,15:45,345.57,315.07,34.43,34.63,322,31.299999,41.269539
2018/7/3,16:00,309.04,282.84,34.49,34.35,267,31.1,35.976849
2018/7/3,16:15,281.08,254.09,34.5,34.28,154,30.700001,18.189409
2018/7/3,16:30,268.71,241.23,34.52,34.21,183,30.700001,21.974689
2018/7/3,16:45,244.89,212.21,34.48,34.25,159,30.6,17.519449
2018/7/3,17:00,231.59,196.23,34.46,34.25,185,31.200001,20.0653
2018/7/3,17:15,221.2,197.03,34.44,34.3,156,30.5,16.949989
2018/7/3,17:30,198.64,170.59,34.38,34.44,149,30.9,16.347019
2018/7/3,17:45,176.04,152.39,34.32,34.62,90,30.6,9.948906
2018/7/3,18:00,151.58,124.53,34.24,34.9,69,30.6,7.101576
2018/7/3,18:15,118.74,99.76,34.11,35.3,52,30.5,4.957704
2018/7/3,18:30,93.84,76.58,33.98,35.77,57,30.4,5.426676
2018/7/3,18:45,63.28,49.75,33.75,36.54,41,30.4,3.718278
2018/7/3,19:00,44.97,33.72,33.4,37.81,29,30.200001,2.713338
2018/7/3,19:15,23.22,15.29,32.56,40.21,15,30.200001,1.038438
2018/7/3,19:30,11.45,6.24,31.83,41.89,4,29.9,0
2018/7/3,19:45,0,0,31.08,43.54,0,29.6,0
2018/7/3,20:00,0,0,30.53,44.99,0,29.4,0
2018/7/3,20:15,0,0,30.09,46.17,0,29.299999,0
2018/7/3,20:30,0,0,29.75,47.11,0,29.1,0
2018/7/3,20:45,0,0,29.51,47.79,0,28.9,0
2018/7/3,21:00,0,0,29.3,48.37,0,28.700001,0
2018/7/3,21:15,0,0,29.11,48.88,0,28.5,0
2018/7/3,21:30,0,0,28.91,49.37,0,28.5,0
2018/7/3,21:45,0,0,28.72,49.79,0,28.200001,0
2018/7/3,22:00,0,0,28.56,50.13,0,28.1,0
2018/7/3,22:15,0,0,28.35,50.66,0,28.1,0
2018/7/3,22:30,0,0,28.03,51.53,0,28,0
2018/7/3,22:45,0,0,27.65,52.69,0,27.5,0
2018/7/3,23:00,0,0,27.21,54.08,0,27.5,0
2018/7/3,23:15,0,0,26.79,55.44,0,27.4,0
2018/7/3,23:30,0,0,26.49,56.44,0,27.6,0
2018/7/3,23:45,0,0,26.31,57.06,0,27.4,0
2018/7/4,0:00,0,0,25.28,67.14,0,27,0
2018/7/4,0:15,0,0,25.1,67.66,0,26.9,0
2018/7/4,0:30,0,0,25.04,67.72,0,26.799999,0
2018/7/4,0:45,0,0,24.88,68.1,0,26.9,0
2018/7/4,1:00,0,0,24.75,68.33,0,26.9,0
2018/7/4,1:15,0,0,24.63,68.52,0,26.6,0
2018/7/4,1:30,0,0,24.57,68.47,0,26.4,0
2018/7/4,1:45,0,0,24.5,68.46,0,26.200001,0
2018/7/4,2:00,0,0,24.4,68.61,0,26.299999,0
2018/7/4,2:15,0,0,24.34,68.56,0,26.200001,0
2018/7/4,2:30,0,0,24.27,68.57,0,26.4,0
2018/7/4,2:45,0,0,24.19,68.6,0,26.299999,0
2018/7/4,3:00,0,0,24.14,68.51,0,26.1,0
2018/7/4,3:15,0,0,24.08,68.49,0,26,0
2018/7/4,3:30,0,0,24.01,68.49,0,26,0
2018/7/4,3:45,0,0,23.99,68.34,0,25.9,0
2018/7/4,4:00,0,0,23.95,68.3,0,25.700001,0
2018/7/4,4:15,0,0,23.82,68.62,0,25.700001,0
2018/7/4,4:30,0,0,23.79,68.48,0,25.700001,0
2018/7/4,4:45,0,0,23.69,68.66,0,25.700001,0
2018/7/4,5:00,0,0,23.61,68.76,0,25.4,0
2018/7/4,5:15,6.54,1.68,23.61,68.53,4,25.4,0
2018/7/4,5:30,18.95,4.88,23.74,67.87,14,25.5,0.83745
2018/7/4,5:45,42.99,16.21,24,66.83,28,25.799999,2.210868
2018/7/4,6:00,65.76,32.87,24.37,65.52,34,25.9,3.081816
2018/7/4,6:15,100.81,56.57,24.96,63.6,34,25.9,2.84733
2018/7/4,6:30,126.5,75.07,25.75,61.27,100,26.1,8.943966
2018/7/4,6:45,158.55,88.95,26.68,57.95,99,26.700001,9.580428
2018/7/4,7:00,178.38,90.75,27.3,55.39,84,27,8.642484
2018/7/4,7:15,210.69,96.04,27.91,53.76,142,27.6,14.80612
2018/7/4,7:30,227.3,76.73,28.37,52.56,135,27.799999,13.80118
2018/7/4,7:45,282.25,152.81,28.81,51.8,150,28.1,16.347019
2018/7/4,8:00,310.61,155.71,29.21,50.88,135,28.4,14.87311
2018/7/4,8:15,354.2,238.78,29.64,49.77,148,28.6,15.17459
2018/7/4,8:30,395.04,286.43,30.06,48.5,264,29,28.67429
2018/7/4,8:45,436.74,320.79,30.49,47.3,223,29.200001,23.81708
2018/7/4,9:00,466.91,344.99,30.93,46.05,221,29.1,23.31461
2018/7/4,9:15,498.15,325.24,31.37,44.83,213,29.1,22.946131
2018/7/4,9:30,545.73,428.12,31.87,43.38,353,29.200001,28.23881
2018/7/4,9:45,586.54,469.53,32.42,41.52,235,29.299999,25.558981
2018/7/4,10:00,616.71,545.98,32.91,39.04,378,29.1,37.182781
2018/7/4,10:15,656.37,605.44,33.36,37.72,307,29.4,43.37991
2018/7/4,10:30,674.29,611.73,33.8,36.72,246,29.799999,29.57873
2018/7/4,10:45,693.84,623.06,34.24,35.56,306,30.1,34.46944
2018/7/4,11:00,708.85,645.94,34.63,34.36,399,30.6,38.288219
2018/7/4,11:15,725.24,670.85,34.98,33.43,419,31.4,39.259651
2018/7/4,11:30,732.66,670.17,35.32,32.63,340,31.5,34.77092
2018/7/4,11:45,739.57,656.45,35.62,31.79,543,31.299999,55.53968
2018/7/4,12:00,748.8,691.69,35.9,30.98,627,31.6,50.213501
2018/7/4,12:15,756.86,693.4,36.13,30.4,394,31.700001,45.892262
2018/7/4,12:30,766.65,717.86,36.32,29.93,446,32.299999,48.639099
2018/7/4,12:45,776.7,728.16,36.47,29.54,373,32.5,39.594639
2018/7/4,13:00,788.74,739.33,36.63,29.06,747,32.299999,65.656082
2018/7/4,13:15,797.39,747.18,36.8,28.51,515,32.700001,55.003719
2018/7/4,13:30,806.16,755.06,36.97,27.93,747,33.299999,56.37714
2018/7/4,13:45,804.66,752.99,37.13,27.31,642,33.599998,58.989979
2018/7/4,14:00,802.6,750.51,37.29,26.64,655,33.299999,54.166271
2018/7/4,14:15,786.57,734.56,37.43,25.98,678,33.5,67.464973
2018/7/4,14:30,772.67,720.83,37.58,25.33,677,33.599998,50.950459
2018/7/4,14:45,744.54,693.31,37.7,24.75,652,33.700001,62.674759
2018/7/4,15:00,723.13,672.41,37.83,24.17,575,35.099998,58.78899
2018/7/4,15:15,687.42,637.6,37.94,23.65,501,33.900002,54.300259
2018/7/4,15:30,661.65,612.48,38.04,23.18,439,34.799999,50.146511
2018/7/4,15:45,620.43,572.34,38.1,22.79,438,34.599998,45.590778
2018/7/4,16:00,591.41,544.13,38.16,22.46,380,34.5,41.973
2018/7/4,16:15,545.86,499.88,38.17,22.21,309,34.5,37.71875
2018/7/4,16:30,514.25,469.22,38.19,21.97,290,34.299999,34.46944
2018/7/4,16:45,465.14,421.65,38.17,21.72,260,34.5,30.1817
2018/7/4,17:00,431.53,389.17,38.17,21.46,202,34.099998,24.721531
2018/7/4,17:15,380.24,339.74,38.1,21.32,162,34.5,21.271231
2018/7/4,17:30,345.55,306.42,38.04,21.24,152,34.299999,18.959869
2018/7/4,17:45,293.15,256.31,37.91,21.28,111,34.099998,13.26521
2018/7/4,18:00,258.24,223.12,37.8,21.35,94,33.599998,9.580428
2018/7/4,18:15,206.42,174.23,37.61,21.56,69,34,6.967584
2018/7/4,18:30,172.53,142.6,37.43,21.91,58,33.400002,6.19713
2018/7/4,18:45,123.27,97.37,37.03,23.46,28,33.200001,2.445354
2018/7/4,19:00,91.99,69.37,36.52,24.76,33,33.099998,3.316302
2018/7/4,19:15,48.75,32.44,36.06,24.88,35,32.900002,3.18231
2018/7/4,19:30,23.92,13.24,35.57,25.33,17,32.799999,1.306422
2018/7/4,19:45,0,0,35.03,25.72,1,32.400002,0
2018/7/4,20:00,0,0,34.62,26.22,0,32,0
2018/7/4,20:15,0,0,34.29,26.64,0,31.700001,0
2018/7/4,20:30,0,0,33.98,27.08,0,31.299999,0
2018/7/4,20:45,0,0,33.71,27.53,0,31,0
2018/7/4,21:00,0,0,33.31,28.35,0,30.6,0
2018/7/4,21:15,0,0,32.49,30.16,0,30.5,0
2018/7/4,21:30,0,0,31.45,33.27,0,30.299999,0
2018/7/4,21:45,0,0,30.8,36.16,0,30.1,0
2018/7/4,22:00,0,0,30.17,38.81,0,30,0
2018/7/4,22:15,0,0,29.65,40.77,0,29.799999,0
2018/7/4,22:30,0,0,29.26,42.15,0,29.5,0
2018/7/4,22:45,0,0,28.93,43.29,0,29.5,0
2018/7/4,23:00,0,0,28.61,44.33,0,29,0
2018/7/4,23:15,0,0,28.31,45.32,0,28.799999,0
2018/7/4,23:30,0,0,28.02,46.25,0,28.799999,0
2018/7/4,23:45,0,0,27.74,47.12,0,28.1,0
2018/7/5,0:00,0,0,26.66,54.42,0,28.200001,0
2018/7/5,0:15,0,0,26.38,55.54,0,27.799999,0
2018/7/5,0:30,0,0,26.16,56.43,0,27.4,0
2018/7/5,0:45,0,0,25.93,57.36,0,26.700001,0
2018/7/5,1:00,0,0,25.71,58.24,0,26.1,0
2018/7/5,1:15,0,0,25.46,59.24,0,26.299999,0
2018/7/5,1:30,0,0,25.25,60.11,0,26.700001,0
2018/7/5,1:45,0,0,25.02,61.06,0,26.4,0
2018/7/5,2:00,0,0,24.82,61.89,0,26,0
2018/7/5,2:15,0,0,24.62,62.66,0,26.1,0
