date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2018/7/1,14:45,778.68,728.66,31.1,27.46,930,29.6,8.455545
2018/7/1,15:00,755.56,706.07,31.14,27.55,902,29.9,8.341857
2018/7/1,15:15,717.97,669.35,31.14,27.64,354,30.1,9.336627
2018/7/1,15:30,691.01,643.02,31.16,27.7,813,30.200001,8.967141
2018/7/1,15:45,647.84,600.9,31.15,27.8,747,30.5,7.403931
2018/7/1,16:00,617.28,571.11,31.18,27.83,687,29.9,8.142903
2018/7/1,16:15,569.27,524.33,31.18,27.8,468,29.700001,6.650748
2018/7/1,16:30,536.08,492.09,31.21,27.51,388,29.700001,5.059116
2018/7/1,16:45,484.99,442.5,31.18,27.23,272,29.299999,3.325374
2018/7/1,17:00,450.12,408.7,31.14,27.07,232,29,2.899044
2018/7/1,17:15,396.77,357.13,31.03,27.09,229,28.9,2.884833
2018/7/1,17:30,360,321.01,30.93,27.22,199,28.799999,2.472714
2018/7/1,17:45,306.16,270.05,30.75,27.47,165,28.700001,2.032173
2018/7/1,18:00,269.71,235.2,30.6,27.71,110,28.5,1.293201
2018/7/1,18:15,215.56,183.93,30.36,28.17,107,28.5,1.236357
2018/7/1,18:30,179.86,150.51,30.11,28.89,88,28.299999,0.99477
2018/7/1,18:45,128.15,102.65,29.69,30.15,60,27.9,0.653706
2018/7/1,19:00,95.07,72.82,29.15,31.96,49,27.299999,0.497385
2018/7/1,19:15,49.24,33.35,28.24,34.59,20,27.1,0.14211
2018/7/1,19:30,21.83,11.69,27.25,37.24,0,25.799999,0
2018/7/1,19:45,0,0,26.36,39.34,0,25,0
2018/7/1,20:00,0,0,25.79,40.87,0,24.700001,0
2018/7/1,20:15,0,0,25.39,41.95,0,24.799999,0
2018/7/1,20:30,0,0,25.11,42.78,0,25.200001,0
2018/7/1,20:45,0,0,24.83,43.68,0,25.299999,0
2018/7/1,21:00,0,0,24.51,44.75,0,24.6,0
2018/7/1,21:15,0,0,24.31,45.57,0,24.1,0
2018/7/1,21:30,0,0,24.12,46.41,0,24,0
2018/7/1,21:45,0,0,23.97,47.17,0,24.200001,0
2018/7/1,22:00,0,0,23.77,48.11,0,24,0
2018/7/1,22:15,0,0,23.61,48.98,0,24.200001,0
2018/7/1,22:30,0,0,23.54,49.54,0,23.700001,0
2018/7/1,22:45,0,0,23.4,50.27,0,22.9,0
2018/7/1,23:00,0,0,23.21,51.01,0,22.799999,0
2018/7/1,23:15,0,0,22.95,51.87,0,22.700001,0
2018/7/1,23:30,0,0,22.73,52.51,0,22.4,0
2018/7/1,23:45,0,0,22.55,52.94,0,22.299999,0
2018/7/2,0:00,0,0,21.28,57.62,0,21.799999,0
2018/7/2,0:15,0,0,21.21,58.11,0,21.5,0
2018/7/2,0:30,0,0,21.09,58.77,0,21.299999,0
2018/7/2,0:45,0,0,20.98,59.41,0,21.1,0
2018/7/2,1:00,0,0,20.79,60.32,0,20.799999,0
2018/7/2,1:15,0,0,20.68,60.97,0,20.5,0
2018/7/2,1:30,0,0,20.55,61.67,0,20.200001,0
2018/7/2,1:45,0,0,20.47,62.18,0,20.1,0
2018/7/2,2:00,0,0,20.51,62.21,0,20.299999,0
2018/7/2,2:15,0,0,20.36,63.02,0,20.200001,0
2018/7/2,2:30,0,0,20.39,63.08,0,20.1,0
2018/7/2,2:45,0,0,20.36,63.34,0,20,0
2018/7/2,3:00,0,0,20.35,63.54,0,20,0
2018/7/2,3:15,0,0,20.25,64.05,0,19.9,0
2018/7/2,3:30,0,0,20.19,64.43,0,19.700001,0
2018/7/2,3:45,0,0,20.11,64.9,0,19.6,0
2018/7/2,4:00,0,0,20.13,64.93,0,19.6,0
2018/7/2,4:15,0,0,20.04,65.39,0,19.5,0
2018/7/2,4:30,0,0,19.97,65.74,0,19.6,0
2018/7/2,4:45,0,0,19.87,66.23,0,19.6,0
2018/7/2,5:00,0,0,19.78,66.63,0,19.5,0
2018/7/2,5:15,0.04,0,19.68,67.08,0,19.4,0
2018/7/2,5:30,10.73,2.74,19.77,66.87,0,19.4,0
2018/7/2,5:45,38.19,18.39,20.18,65.64,18,19.4,0
2018/7/2,6:00,56.7,30.85,20.56,64.66,38,19.6,0.184743
2018/7/2,6:15,87.48,47.77,21.12,63.18,47,20.1,0.440541
2018/7/2,6:30,113.53,67.98,21.84,61.47,90,20.5,1.051614
2018/7/2,6:45,148.85,82.77,22.76,59.06,124,20.9,1.577421
2018/7/2,7:00,162.92,82.85,23.43,56.05,108,21.299999,1.335834
2018/7/2,7:15,203.22,132.21,24.07,53.32,122,21.299999,1.520577
2018/7/2,7:30,159.45,65.93,24.34,52.67,219,21.799999,2.742723
2018/7/2,7:45,228.45,141.65,24.82,50.72,365,22.1,3.964869
2018/7/2,8:00,211.43,152.11,24.99,50.25,563,23.4,6.480216
2018/7/2,8:15,244.47,135.98,25.33,49.33,675,24.5,6.409161
2018/7/2,8:30,316.89,171.83,25.8,48.22,478,24.4,5.6844
2018/7/2,8:45,379.58,213.82,26.2,47.14,455,24.700001,5.229648
2018/7/2,9:00,423.13,320.02,26.58,46.24,376,24.5,4.433832
2018/7/2,9:15,467.51,294.4,26.93,45.3,370,25.1,4.746474
2018/7/2,9:30,458.44,297.2,27.16,44.67,476,25.299999,6.423372
2018/7/2,9:45,536.02,418,27.53,43.57,432,25.5,5.6844
2018/7/2,10:00,563.11,451.14,27.79,42.64,491,26,6.579693
2018/7/2,10:15,588.11,465.71,28.05,41.76,722,26.4,8.142903
2018/7/2,10:30,597.88,429.07,28.33,40.43,706,26.6,9.862434
2018/7/2,10:45,611.3,356.25,28.59,39.43,709,27.1,8.128692
2018/7/2,11:00,623,378.55,28.86,38.49,653,27,8.142903
2018/7/2,11:15,647.68,484.61,29.1,37.68,503,27.6,8.370279
2018/7/2,11:30,638.16,451.56,29.28,36.92,368,27.4,5.854932
2018/7/2,11:45,664.12,440.08,29.47,36.68,379,27.200001,5.599134
2018/7/2,12:00,670.77,493.86,29.63,36.59,277,27.4,4.078557
2018/7/2,12:15,676.35,512.94,29.76,36.48,345,27.700001,4.334355
2018/7/2,12:30,671.26,470.9,29.89,36,495,28.1,8.043426
2018/7/2,12:45,653.08,471.36,29.99,35.61,373,27.6,6.693381
2018/7/2,13:00,615.41,395.36,30.06,35.53,497,27.6,6.068097
2018/7/2,13:15,576.37,522.21,30.15,35.33,842,28.299999,9.706113
2018/7/2,13:30,556.41,523.05,30.28,35.03,368,28,6.608115
2018/7/2,13:45,515.02,458.01,30.32,34.84,945,28.5,10.14665
2018/7/2,14:00,473.91,345.3,30.32,34.69,355,28.6,4.803318
2018/7/2,14:15,411.99,325.11,30.26,34.6,618,28.200001,7.034445
2018/7/2,14:30,359.43,218.28,30.24,34.54,574,28.5,10.43087
2018/7/2,14:45,376.74,283.37,30.41,34.39,568,28.299999,5.727033
2018/7/2,15:00,350.29,254.55,30.4,34.81,559,29.200001,10.8572
2018/7/2,15:15,309.52,140.31,30.26,35.68,412,29.6,7.062867
2018/7/2,15:30,310.48,129.04,30.16,36.54,376,28.4,5.599134
2018/7/2,15:45,342.61,163.09,30.11,37.31,220,28,3.680649
2018/7/2,16:00,386.17,242.28,30.1,37.84,165,28,1.819008
2018/7/2,16:15,395.17,308.91,30.05,38.17,33,26.9,0.42633
2018/7/2,16:30,385.21,287.91,30,38.31,0,24.9,0
2018/7/2,16:45,371.35,324.57,29.98,38.33,0,23,0
2018/7/2,17:00,339.82,300.62,29.95,38.37,12,21.200001,0
2018/7/2,17:15,277.72,241.14,29.86,38.5,14,21.200001,0
2018/7/2,17:30,220.48,190.76,29.79,38.78,15,21.5,0
2018/7/2,17:45,158.67,138.64,29.53,40.22,23,21.299999,0
2018/7/2,18:00,113.97,97.54,28.58,45.18,24,21.4,0
2018/7/2,18:15,62.26,48.81,26.99,52.3,20,21.1,0
2018/7/2,18:30,70.43,58.57,26.25,56.61,14,21.1,0
2018/7/2,18:45,49.28,36.75,25.84,58.79,12,21.299999,0
2018/7/2,19:00,38.24,26.07,25.72,59.5,0,21,0
2018/7/2,19:15,20.81,11.84,25.54,60.66,0,20.9,0
2018/7/2,19:30,11.06,5.69,25.16,62.68,0,21,0
2018/7/2,19:45,0,0,24.94,63.17,0,20.799999,0
2018/7/2,20:00,0,0,24.77,63.85,0,20.799999,0
2018/7/2,20:15,0,0,24.54,64.79,0,21,0
2018/7/2,20:30,0,0,24.33,65.61,0,20.700001,0
2018/7/2,20:45,0,0,24.14,66.21,0,20.6,0
2018/7/2,21:00,0,0,23.99,66.56,0,20.4,0
2018/7/2,21:15,0,0,23.87,66.76,0,20.299999,0
2018/7/2,21:30,0,0,23.78,66.86,0,20.200001,0
2018/7/2,21:45,0,0,23.69,66.97,0,20.1,0
2018/7/2,22:00,0,0,23.58,67.17,0,20.1,0
2018/7/2,22:15,0,0,23.44,67.49,0,20.299999,0
2018/7/2,22:30,0,0,23.28,67.9,0,20.200001,0
2018/7/2,22:45,0,0,23.13,68.27,0,20.200001,0
2018/7/2,23:00,0,0,22.97,68.7,0,20.200001,0
2018/7/2,23:15,0,0,22.82,69.13,0,20.299999,0
2018/7/2,23:30,0,0,22.68,69.56,0,20.4,0
2018/7/2,23:45,0,0,22.52,70.06,0,20.1,0
2018/7/3,0:00,0,0,21.01,71.07,0,19.6,0
2018/7/3,0:15,0,0,20.87,71.62,0,19.299999,0
2018/7/3,0:30,0,0,20.75,72.09,0,19.1,0
2018/7/3,0:45,0,0,20.63,72.54,0,19,0
2018/7/3,1:00,0,0,20.49,73.05,0,18.9,0
2018/7/3,1:15,0,0,20.36,73.53,0,18.700001,0
2018/7/3,1:30,0,0,20.36,73.41,0,18.700001,0
2018/7/3,1:45,0,0,20.21,74.01,0,19,0
2018/7/3,2:00,0,0,20.12,74.33,0,18.9,0
2018/7/3,2:15,0,0,20.07,74.4,0,18.700001,0
2018/7/3,2:30,0,0,20.02,74.44,0,18.700001,0
2018/7/3,2:45,0,0,19.86,74.94,0,18.799999,0
2018/7/3,3:00,0,0,19.78,75.05,0,18.799999,0
2018/7/3,3:15,0,0,19.69,75.18,0,18.4,0
2018/7/3,3:30,0,0,19.58,75.35,0,18.200001,0
2018/7/3,3:45,0,0,19.47,75.51,0,17.9,0
2018/7/3,4:00,0,0,19.37,75.56,0,17.799999,0
2018/7/3,4:15,0,0,19.27,75.6,0,17.9,0
2018/7/3,4:30,0,0,19.18,75.56,0,18,0
2018/7/3,4:45,0,0,19.09,75.48,0,18.299999,0
2018/7/3,5:00,0,0,18.99,75.46,0,18.299999,0
2018/7/3,5:15,0,0,18.87,75.46,0,18.4,0
2018/7/3,5:30,6.97,3.31,18.95,74.7,0,18.5,0
2018/7/3,5:45,26.96,18.3,19.38,72.69,14,18.6,0
2018/7/3,6:00,46.1,34.22,19.91,70.53,27,18.700001,0
2018/7/3,6:15,78.97,63.15,20.8,67.36,60,18.799999,0.582651
2018/7/3,6:30,105.14,86.71,21.96,63.24,102,19.1,1.051614
2018/7/3,6:45,143.75,122.43,23.08,58.37,136,19.200001,1.975329
2018/7/3,7:00,170.72,147.67,23.93,55.39,151,19.6,2.103228
2018/7/3,7:15,209.11,184.11,24.66,52.78,258,20.5,2.799567
2018/7/3,7:30,234.9,208.75,25.3,50.54,333,20.700001,3.083787
2018/7/3,7:45,273.5,245.79,25.83,48.89,378,21.200001,3.865392
2018/7/3,8:00,300.05,271.3,26.32,47.14,441,22.6,5.087538
2018/7/3,8:15,335.98,306.1,26.76,45.84,505,23.6,6.025464
2018/7/3,8:30,351.82,321.89,27.17,44.8,765,23.799999,8.299224
2018/7/3,8:45,365.84,336.53,27.59,43.75,347,24.1,4.675419
2018/7/3,9:00,356.37,328.82,27.94,42.89,343,23.5,4.519098
2018/7/3,9:15,346.99,321.41,28.27,42.27,335,24.200001,4.376988
2018/7/3,9:30,325.94,302.58,28.51,42.01,322,24.1,4.192245
2018/7/3,9:45,313.4,291.77,28.69,42.12,335,24.299999,4.533309
2018/7/3,10:00,302.56,282.15,28.76,42.63,398,24.6,6.096519
2018/7/3,10:15,305.88,285.85,28.82,43.2,419,25.1,5.54229
2018/7/3,10:30,310.98,290.96,28.86,43.71,585,26.4,6.707592
2018/7/3,10:45,322.67,302.36,28.95,43.95,777,27.1,8.867664
2018/7/3,11:00,334.29,313.52,29.06,43.94,746,27.6,10.13244
2018/7/3,11:15,355.47,333.73,29.23,43.64,733,28.200001,9.066618
2018/7/3,11:30,380.62,357.54,29.4,43.19,751,28.4,9.23715
2018/7/3,11:45,409.44,384.86,29.59,42.65,845,28.799999,10.16086
2018/7/3,12:00,432.33,406.51,29.79,42.08,915,29.200001,11.16985
2018/7/3,12:15,451.35,424.51,29.98,41.5,896,29.1,11.55354
2018/7/3,12:30,465.36,437.71,30.16,40.98,628,29.1,8.512389
2018/7/3,12:45,471.59,443.54,30.33,40.43,779,30.1,8.398701
2018/7/3,13:00,463.67,436.03,30.52,39.85,889,29.700001,9.706113
2018/7/3,13:15,436.5,409.39,30.69,39.34,1105,29.700001,9.549792
2018/7/3,13:30,400.22,375.67,30.85,38.86,837,29.799999,9.023985
2018/7/3,13:45,363.13,340.88,31,38.46,1145,29.799999,8.071848
2018/7/3,14:00,338.94,315.92,31.12,38.15,428,29.6,5.073327
2018/7/3,14:15,321.86,300.5,31.19,38.07,191,29.200001,2.657457
2018/7/3,14:30,312.72,291.83,31.24,38.15,158,28.799999,2.074806
2018/7/3,14:45,300.36,279.82,31.27,38.33,231,28.9,2.629035
2018/7/3,15:00,291.36,270.87,31.3,38.44,711,29,5.300703
2018/7/3,15:15,276.78,256.63,31.3,38.53,821,29.9,9.762957
2018/7/3,15:30,265.92,243.59,31.32,38.52,497,29.200001,6.281262
2018/7/3,15:45,249.16,226.77,31.3,38.55,348,29,4.419621
2018/7/3,16:00,237.76,219.21,31.3,38.52,362,29.4,4.931217
2018/7/3,16:15,219.61,201.85,31.27,38.53,237,29.299999,2.8422
2018/7/3,16:30,206.94,189.44,31.26,38.49,214,29.299999,2.216916
2018/7/3,16:45,187.18,170.39,31.21,38.55,119,28.799999,1.207935
2018/7/3,17:00,173.62,157.26,31.17,38.63,87,28.5,0.952137
2018/7/3,17:15,152.88,137.22,31.08,38.84,106,28.4,1.023192
2018/7/3,17:30,138.86,123.72,30.99,39.1,133,28.5,1.449522
2018/7/3,17:45,117.67,103.42,30.85,39.55,115,28.299999,1.364256
2018/7/3,18:00,103.55,89.95,30.71,40.07,183,27.799999,2.330604
2018/7/3,18:15,82.54,70.06,30.51,40.8,79,27.700001,0.895293
2018/7/3,18:30,68.78,57.17,30.33,41.57,55,27.5,0.554229
2018/7/3,18:45,48.76,38.71,30.09,42.54,33,26.9,0.298431
2018/7/3,19:00,36.05,27.28,29.84,43.62,24,25.799999,0.156321
2018/7/3,19:15,18.54,12.28,29.24,45.95,0,25.5,0
2018/7/3,19:30,8.58,4.61,28.59,48.09,0,25,0
2018/7/3,19:45,0,0,28.12,49.16,0,25.1,0
2018/7/3,20:00,0,0,27.75,50.28,0,24.700001,0
2018/7/3,20:15,0,0,27.39,51.38,0,24.700001,0
2018/7/3,20:30,0,0,27.13,52.18,0,24.299999,0
2018/7/3,20:45,0,0,26.93,52.75,0,24.200001,0
2018/7/3,21:00,0,0,26.88,52.81,0,23.9,0
2018/7/3,21:15,0,0,26.8,53,0,23.9,0
2018/7/3,21:30,0,0,26.76,53.04,0,23.799999,0
2018/7/3,21:45,0,0,26.61,53.52,0,23.5,0
2018/7/3,22:00,0,0,26.46,53.98,0,23.700001,0
2018/7/3,22:15,0,0,26.29,54.49,0,23.4,0
2018/7/3,22:30,0,0,26.02,55.32,0,23.1,0
2018/7/3,22:45,0,0,25.72,56.33,0,22.9,0
2018/7/3,23:00,0,0,25.41,57.39,0,22.799999,0
2018/7/3,23:15,0,0,25.04,58.68,0,22.9,0
2018/7/3,23:30,0,0,24.75,59.76,0,22.9,0
2018/7/3,23:45,0,0,24.48,60.79,0,22.799999,0
2018/7/4,0:00,0,0,23.4,60.81,0,22.6,0
2018/7/4,0:15,0,0,23.35,61.16,0,22.299999,0
2018/7/4,0:30,0,0,23.27,61.74,0,22.1,0
2018/7/4,0:45,0,0,23.17,62.54,0,22.1,0
2018/7/4,1:00,0,0,23.05,63.68,0,22,0
2018/7/4,1:15,0,0,22.89,65.4,0,22.1,0
2018/7/4,1:30,0,0,22.71,67.53,0,22,0
2018/7/4,1:45,0,0,22.57,69.38,0,21.799999,0
2018/7/4,2:00,0,0,22.49,70.67,0,21.9,0
2018/7/4,2:15,0,0,22.4,71.6,0,21.799999,0
2018/7/4,2:30,0,0,22.48,71.16,0,21.700001,0
2018/7/4,2:45,0,0,22.65,70.03,0,21.6,0
2018/7/4,3:00,0,0,22.64,69.76,0,21.4,0
2018/7/4,3:15,0,0,22.4,71.26,0,21.200001,0
2018/7/4,3:30,0,0,21.96,74.44,0,21.200001,0
2018/7/4,3:45,0,0,21.5,78.06,0,21.1,0
2018/7/4,4:00,0,0,21.17,80.94,0,21,0
2018/7/4,4:15,0,0,20.96,82.98,0,20.9,0
2018/7/4,4:30,0,0,20.8,84.37,0,20.799999,0
2018/7/4,4:45,0,0,20.65,85.41,0,20.700001,0
2018/7/4,5:00,0,0,20.49,86.18,0,20.6,0
2018/7/4,5:15,0,0,20.3,87.01,0,20.6,0
2018/7/4,5:30,2.74,1.17,20.31,86.84,0,20.6,0
2018/7/4,5:45,5.65,2.93,20.33,86.74,0,20.6,0
2018/7/4,6:00,14.55,9.99,20.5,86.05,33,20.6,0.241587
2018/7/4,6:15,21.46,16.86,20.73,85.19,98,20.799999,1.179513
2018/7/4,6:30,36.92,28.58,21.31,82.9,76,21.200001,0.952137
2018/7/4,6:45,50.32,40.52,21.99,79.19,149,21.1,1.762164
2018/7/4,7:00,56.47,46.36,22.63,75.31,79,20.9,0.952137
2018/7/4,7:15,65.24,52.53,23.16,71.36,57,21.1,0.682128
2018/7/4,7:30,91.64,79.83,23.78,67.14,118,21.299999,1.435311
2018/7/4,7:45,96.11,78.64,24.26,63.32,212,21.5,2.70009
2018/7/4,8:00,87.58,74,24.54,60.3,301,22,3.822759
2018/7/4,8:15,126.75,95.72,25.03,57.34,263,22.200001,3.566961
2018/7/4,8:30,128.57,95.47,25.31,56.2,208,22.700001,3.083787
2018/7/4,8:45,126.31,109.51,25.47,55.87,92,22.700001,1.321623
2018/7/4,9:00,135.02,107.64,25.69,55.51,180,22.700001,2.629035
2018/7/4,9:15,154.16,128.02,25.96,55.07,298,23,4.334355
2018/7/4,9:30,149.53,126.58,26.16,54.56,182,22.799999,2.714301
2018/7/4,9:45,155.61,131.32,26.5,52.4,279,22.799999,3.865392
2018/7/4,10:00,158.17,136.71,26.73,50.69,252,23,3.510117
2018/7/4,10:15,180.55,156.2,27.06,49.3,340,23,4.703841
2018/7/4,10:30,151.62,127.4,27.23,48.33,312,23.4,4.249089
2018/7/4,10:45,202.24,177.19,27.66,46.53,279,23.6,3.908025
2018/7/4,11:00,201.74,160.89,27.95,44.93,283,23.799999,3.893814
2018/7/4,11:15,204.69,174.35,28.23,43.03,341,24.1,4.646997
2018/7/4,11:30,247.85,216.55,28.69,40.32,451,24.299999,6.11073
2018/7/4,11:45,217.04,181.58,28.76,39.3,465,24.6,6.210207
2018/7/4,12:00,233.79,183.28,29.04,38.24,473,25.4,6.508638
2018/7/4,12:15,214.24,152.9,29.13,37.59,425,25.5,5.6844
2018/7/4,12:30,207.21,97.36,29.17,37.14,576,25.799999,7.432353
2018/7/4,12:45,190.21,99.53,29.24,36.94,961,25.9,10.50193
2018/7/4,13:00,247.23,185.58,29.56,36.44,673,26.299999,8.5266
2018/7/4,13:15,244.13,136.29,29.66,36.44,681,27,8.555022
2018/7/4,13:30,202.3,110.93,29.58,36.75,598,27.6,7.332876
2018/7/4,13:45,352.28,194.4,30.02,36.15,812,27.9,9.592425
2018/7/4,14:00,457.13,282.94,30.29,35.79,572,28.5,7.446564
2018/7/4,14:15,525.13,387.91,30.39,35.64,762,28.700001,8.66871
2018/7/4,14:30,581.51,478.82,30.49,35.39,382,28.6,4.97385
2018/7/4,14:45,601.08,526.88,30.51,35.24,449,28.200001,5.428602
2018/7/4,15:00,582.81,514.79,30.49,35.16,495,28.5,6.25284
2018/7/4,15:15,597.53,556.28,30.51,35.02,533,28.799999,6.622326
2018/7/4,15:30,587.88,546.28,30.51,34.93,665,29,8.782398
2018/7/4,15:45,564.06,522.47,30.52,34.79,820,29.299999,9.876645
2018/7/4,16:00,550.23,508.38,30.57,34.53,580,29.5,7.318665
2018/7/4,16:15,519.83,478.29,30.63,34.25,353,29.200001,4.632786
2018/7/4,16:30,501.2,459.46,30.69,33.98,732,29.200001,8.128692
2018/7/4,16:45,462.86,421.7,30.68,33.91,328,29.200001,3.950658
2018/7/4,17:00,435.92,395.23,30.64,33.99,273,29.200001,3.353796
2018/7/4,17:15,387.21,347.96,30.5,34.36,309,29.299999,4.277511
2018/7/4,17:30,352.92,314.85,30.34,34.91,475,29.200001,5.087538
2018/7/4,17:45,299.48,263.58,30.07,35.71,263,29.299999,3.339585
2018/7/4,18:00,263.64,229.39,29.78,36.53,105,28.1,2.231127
2018/7/4,18:15,210.24,178.82,29.4,37.43,86,26.700001,1.477944
2018/7/4,18:30,175.26,146.03,29.02,38.33,68,25.799999,0.682128
2018/7/4,18:45,124.41,99.11,28.52,39.88,61,25.9,0.582651
2018/7/4,19:00,92.09,70.02,27.97,41.73,51,25.9,0.454752
2018/7/4,19:15,47.45,31.69,27.2,44.35,31,25.5,0.198954
2018/7/4,19:30,21.95,11.98,26.27,47.6,0,24.700001,0
2018/7/4,19:45,0,0,25.38,50.6,0,23.9,0
2018/7/4,20:00,0,0,24.78,53,0,23.700001,0
2018/7/4,20:15,0,0,24.31,54.99,0,23.4,0
2018/7/4,20:30,0,0,23.97,56.42,0,23.299999,0
2018/7/4,20:45,0,0,23.73,57.38,0,22.799999,0
2018/7/4,21:00,0,0,23.57,57.96,0,22.9,0
2018/7/4,21:15,0,0,23.42,58.41,0,22.4,0
2018/7/4,21:30,0,0,23.25,58.87,0,22.5,0
2018/7/4,21:45,0,0,23.11,59.13,0,22.1,0
2018/7/4,22:00,0,0,23.02,59.03,0,21.799999,0
2018/7/4,22:15,0,0,22.96,58.82,0,21.9,0
2018/7/4,22:30,0,0,22.94,58.55,0,21.5,0
2018/7/4,22:45,0,0,22.91,58.36,0,21.299999,0
2018/7/4,23:00,0,0,22.88,58.28,0,21.200001,0
2018/7/4,23:15,0,0,22.81,58.34,0,20.799999,0
2018/7/4,23:30,0,0,22.73,58.58,0,20.799999,0
2018/7/4,23:45,0,0,22.62,59.1,0,20.700001,0
2018/7/5,0:00,0,0,20.57,66.06,0,20.4,0
2018/7/5,0:15,0,0,20.51,66.2,0,20.1,0
2018/7/5,0:30,0,0,20.51,66.15,0,19.9,0
2018/7/5,0:45,0,0,20.45,66.28,0,19.700001,0
2018/7/5,1:00,0,0,20.35,66.58,0,19.700001,0
2018/7/5,1:15,0,0,20.21,67.02,0,19.6,0
2018/7/5,1:30,0,0,20.1,67.41,0,19.5,0
2018/7/5,1:45,0,0,19.98,67.87,0,19.299999,0
2018/7/5,2:00,0,0,19.93,68.06,0,19.1,0
2018/7/5,2:15,0,0,19.86,68.32,0,19.1,0
2018/7/5,2:30,0,0,19.84,68.39,0,19,0
2018/7/5,2:45,0,0,19.76,68.69,0,19,0
